,tweet,polarity,subjectivity,Sentiment
4929,monze definitely sa oh definitely need give bag,0.0,0.5,Neutral
4930,happened ebucks,0.0,0.0,Neutral
4931,still locked money inside must money mornings,0.0,0.0,Neutral
4932,m m,0.0,0.0,Neutral
4934,phone call kind word prayer food voucher hamper cash always helpful needed highly appreciated,0.4,0.5,Positive
4935,hey please please address situation atm machines lusikisiki branch depositing money pain find one machine working stand machine eons stays rejecting money every single month nonsense,-0.07142857142857142,0.21428571428571427,Negative
4936,guys suggestions need move money bank will value,0.0,0.0,Neutral
4937,feel doesnt protect customers went informed dont debit orders stop debit order especial now victim identity theft yet woke unauthorized debit order,-0.07500000000000001,0.05,Negative
4938,helps spend less save daughters upcoming matric farewell october,-0.16666666666666666,0.06666666666666667,Negative
4939,helps spend less save daughters upcoming matric farewell october,-0.16666666666666666,0.06666666666666667,Negative
4940,helps spend less save daughters upcoming matric farewell october,-0.16666666666666666,0.06666666666666667,Negative
4941,help means give accomplish task satisfy needy lend helping hand render assistance help someone put smile face,0.3,0.1,Positive
4942,helping young people deal life many challenges working life orientation teachers schools meant world love seeing change lives teens township amp rural areas,0.275,0.375,Positive
4944,thank delivered time bank,0.0,0.0,Neutral
4951,preaching everyday,-0.2,0.6,Negative
4953,informed criminals used bank name evict steal home kagiso funny bank calm calm common cause crime pls ask bra stevovo,0.1375,0.75,Positive
4954,every month end transfer saving pocket saved enough buy expensive things want instead putting debts,-0.25,0.6,Negative
4956,may naive dont understand calm inform criminals used bank name amp fake bank documents evict amp steal home kagiso see common cause crime mpofu,-0.19999999999999998,0.8125,Negative
4966,willl ewallets sassa start going,0.0,0.0,Neutral
4967,love,0.5,0.6,Positive
4968,prison child eat pray love long walk freedom,0.225,0.5,Positive
4970,makwela ba re thank thanks buddy,0.2,0.2,Positive
4971,prison child eat pray love long walk freedom,0.225,0.5,Positive
4972,prison child eat pray love long walk freedom,0.225,0.5,Positive
4973,prison child eat pray love long walk freedom,0.225,0.5,Positive
4974,perhaps maybe mohlomong,0.0,0.0,Neutral
4975,thank,0.0,0.0,Neutral
4976,prison child eat pray love long walk freedom,0.225,0.5,Positive
4977,quiz book clever kids need book son,0.16666666666666666,0.8333333333333334,Positive
4978,o thank will,0.0,0.0,Neutral
4979,getting apple pay,0.0,0.0,Neutral
4980,covid restrictions slowed economy august standard bank,0.0,0.0,Neutral
4981,guys knows ruin someone day pay clear takes hours le useless,-0.19999999999999998,0.29166666666666663,Negative
4982,applied online went help paying appbecause cant pay phone must help log app branch pay got assisted fast im even going finger print ap next week im done,0.1,0.3,Positive
4983,prison child eat pray love long walk freedom,0.225,0.5,Positive
4984,prison child eat pray love long walk freedom avid reader will jackpot,0.2333333333333333,0.6666666666666666,Positive
4985,prison child eat pray love long walk freedom,0.225,0.5,Positive
4986,prison child eat pray love long walk freedom,0.225,0.5,Positive
4987,standard bank building along kenyatta avenue building structure finishing looks classic typical english architecture completed photo meghji shamji shah via archives,0.0,0.16666666666666666,Neutral
4988,standard bank building along kenyatta avenue building structure finishing looks classic typical english architecture completed photo meghji shamji shah,0.0,0.16666666666666666,Neutral
4989,want applaud service volksrust branch,0.0,0.0,Neutral
4990,wrong,-0.5,0.9,Negative
4991,powerpulse will put clients driver seat power journey standard bank deerosh maharaj,0.0,0.0,Neutral
4992,ally family,0.0,0.0,Neutral
4993,prison child eat pray love long walk freedom,0.225,0.5,Positive
4994,student number mbyfra payments made telegraphic transfer uct bank account standard bank rondebosch branch code swift address sbza zajj quote student,0.0,0.0,Neutral
4995,figured first one born crime eat pray love long walk freedom,0.2333333333333333,0.4444444444444445,Positive
4996,prison child eat pray love long walk freedom,0.225,0.5,Positive
4997,powerpulse will put clients driver seat power journey standard bank deerosh maharaj,0.0,0.0,Neutral
4998,lottery standard bank guys winning,0.25,0.375,Positive
4999,thing guys switching accounts without concern must come end now yall dont want return money yall stole fnb standard bank,0.0,0.0,Neutral
5000,infocoza email appears field investigated spoofed link view vat statement,0.0,0.0,Neutral
5001,replied,0.0,0.0,Neutral
5002,donate now standard bank africa muslims agency account number braamfontein branch code ref heallebanon,0.0,0.0,Neutral
5003,eat pray love long walk freedom,0.225,0.5,Positive
5006,long walk freedom,-0.05,0.4,Negative
5007,speaking capital funding strategies fintech industry patrick mweheire regional group ce standard bank shared funding amassed fintechs last years lion share gone payments remitances,0.0,0.03333333333333333,Neutral
5008,long walk freedom,-0.05,0.4,Negative
5009,okay thank appreciate assistance,0.5,0.5,Positive
5010,will look later tonight,0.0,0.0,Neutral
5011,guess,0.0,0.0,Neutral
5012,hello woodmead gauteng yesterday,0.0,0.0,Neutral
5013,hi trying communicate agents regarding credit card im sent one department getting help second week now frustrating im using airtime im put hold without help,-0.2,0.45,Negative
5014,thinking,0.0,0.0,Neutral
5015,powerpulse will put clients drivers seat power journey standard banks deerosh maharaj,0.0,0.0,Neutral
5017,emotional begin wow man knew standard bank experience retail brokers mean chance make money chance lose money educate bit dont mind dont emotional,-0.042499999999999996,0.5974999999999999,Negative
5020,eat pray love long walk freedom,0.225,0.5,Positive
5021,eat pray love elizabeth gilbert,0.5,0.6,Positive
5022,absolutely horrible service,-1.0,1.0,Negative
5023,received email junk folder looks highly suspicious email look s ok,0.33,0.52,Positive
5024,standard bank worst bank omg,-0.5,0.5,Negative
5025,thank much,0.2,0.2,Positive
5026,hi exchange torned notes account holders,0.0,0.0,Neutral
5027,need two online courses open job opportunities im unemployed mean much,-0.0375,0.46249999999999997,Negative
5028,nalibali standard bank unlock truths classic fairy tales sa children via,0.08333333333333333,0.08333333333333333,Positive
5029,im struggling open fixed deposit investment account banking app please assist,0.05,0.35,Positive
5030,hello kindly please check dm questions around home loans,0.6,0.9,Positive
5031,bidvest spar sa,0.0,0.0,Neutral
5032,need give notice entire amount doesnt allow,0.0,0.625,Neutral
5033,clients im still position movement niks,0.0,0.0,Neutral
5034,struggling days pay home affairs booking website want work,0.0,0.0,Neutral
5036,supposed go branch close days account apply full withdrawal opened online,0.35,0.55,Positive
5037,service northgate branch horrendous takes approximately mins service one client theres sense urgency senior citizens queues hours snowball effect retrenchments,-0.4,0.6,Negative
5038,thank,0.0,0.0,Neutral
5039,standard bank routing number pay pal,0.0,0.0,Neutral
5040,goals,0.0,0.0,Neutral
5041,goals,0.0,0.0,Neutral
5043,please assist advise,0.0,0.0,Neutral
5044,fact,0.0,0.0,Neutral
5045,ok request statement one month date april yes much will cost,0.35,0.35,Positive
5046,buy defi projects,0.0,0.0,Neutral
5047,girls development program yielding early results first cohort girls participating standard bank group golf development programme completed first level programme earning praise follow link,0.15,0.24166666666666664,Positive
5048,yes,0.0,0.0,Neutral
5049,standard selling loans interest free bonds,0.2,0.4,Positive
5050,left standard bank card home now drive amp back ffs,0.0,0.0,Neutral
5051,want proof payment year april,0.0,0.0,Neutral
5052,forwarded mails received phishingcoza nothing happened ill hope something,-0.5,1.0,Negative
5053,good day want allocate payment someone april bank account much will charged,0.44999999999999996,0.4,Positive
5054,straight put account,0.2,0.4,Positive
5055,bathong eat pray love,0.5,0.6,Positive
5057,nalibali standard bank unlock truths classic fairy tales sa children via,0.08333333333333333,0.08333333333333333,Positive
5058,thanks meb assisting ive seeing tweets overwhelm feel helpless cant help,0.2,0.2,Positive
5059,two days trying buy airtime,0.0,0.0,Neutral
5060,thing standard bank good wasting time instead assisting us,0.35,0.30000000000000004,Positive
5061,youth talent abundant display teams thrashed southern africas biggest boys school basketball tournament schools,0.3,0.475,Positive
5062,thanks much good day,0.44999999999999996,0.4,Positive
5063,ear pray love,0.5,0.6,Positive
5064,standard bank tried coceo thing never worked never worked corporate will never work football cant decision making bodies,0.0,0.0,Neutral
5065,still cant believe voice standard bank iyo modimo o moholo,0.0,0.0,Neutral
5066,eat pray love,0.5,0.6,Positive
5068,someone call help set ucount please second time im telling guys,0.0,0.0,Neutral
5069,long walk freedom,-0.05,0.4,Negative
5070,pray well team standard bank,0.0,0.0,Neutral
5071,please find positive solutions,0.22727272727272727,0.5454545454545454,Positive
5072,patrick mweheire chairman regional group executive standard bank group will speaking fitspa uganda annual fintech conference join hrs kampala,0.0,0.0,Neutral
5073,tricky,0.0,0.0,Neutral
5074,live terrible times time assist policy going loose anything,-0.31351981351981356,0.5897435897435898,Negative
5075,mall south,0.0,0.0,Neutral
5076,depeche mode rocked standard bank arena,0.0,0.0,Neutral
5077,need statement study loan need find move debit order study loan will moving different bank investments need know penalty will taking money,0.0,0.6,Neutral
5079,hobby long time dad photographer passed inherited camera year took bag thought let give try jah hectic finding feet covid hit us im getting,-0.05,0.4,Negative
5080,mozambiques private sector economy fell back decline august covid restrictions tightened response rise cases standard bank announced,0.0,0.125,Neutral
5081,ohk thank,0.0,0.0,Neutral
5083,keep getting error message trying buy airtime money instant money wallet,0.0,0.6666666666666666,Neutral
5084,bizconnect good day std bank repossess car widow husband passed continue levy interests car estate hasnt finalized said estate handled standard bank,0.35,0.30000000000000004,Positive
5085,hi team ive dm account please check write,0.0,0.0,Neutral
5086,easiest way speak consultant requested call backs send emails even asked facebookit days,0.0,0.0,Neutral
5087,saw,0.0,0.0,Neutral
5088,ml standard bank,0.0,0.0,Neutral
5089,know difficult locate standard bank atm,-0.25,0.5,Negative
5090,true add dfis risk averse even funny need guarantees cash flows leads application going pre credit forum,0.3,0.825,Positive
5091,iceland literally past standard bank transfer costs milliwatts,-0.125,0.125,Negative
5092,hello standard thank reply possible email somewhere please asking case processed fairly based condition pay home loan arrears go medical treatments roof cal home,0.175,0.475,Positive
5093,works perfectly im hangry im hungry im,1.0,1.0,Positive
5094,via direct message,0.1,0.4,Positive
5095,ps vasity vibes affiliate takealot,0.0,0.0,Neutral
5096,please check dm,0.0,0.0,Neutral
5098,yes html doc attached mail ive received investec bop reporting ltnoreplycozagt message processed fwd payment confirmation noreply ltnoreplycozagt,0.0,0.0,Neutral
5099,thanks wendy first time person standard bank now called let see delivers corporate south africa think ok stretch people patience anywhere throw tantrum,0.19,0.20666666666666664,Positive
5100,please email youd help,0.0,0.0,Neutral
5101,le shitty shem,0.0,0.0,Neutral
5102,yes check inbox,0.0,0.0,Neutral
5103,consults chilling conversations phones attending customers good hr,0.09999999999999998,0.75,Positive
5104,ngiphe imali,0.0,0.0,Neutral
5105,yalls service shitty,0.0,0.0,Neutral
5106,months now ive receiving phishing emails noreplycoza ive sent phishing department still keep coming guys serious stopping,-0.3333333333333333,0.6666666666666666,Negative
5107,erwin handura hockey school excellence talks standard bank namibia junior hockey initiative launched tuesday see full interview namibian journalist helge schtz,0.175,0.275,Positive
5108,updated delivery address standard bank least month yet still delivered branch even preferred branch,-0.15,0.2,Negative
5109,august went atm deposit money even today im still run around money back atm stole money,0.0,0.0,Neutral
5110,shenanigans rampaging sa become nightmareeven thought losing one card way recently victim lost fortune favourite declining claim wary,-0.2875,0.375,Negative
5111,kindly rt mom lost id somewhere oshakati game standard bank written lydia kashiwandapo tuukondjele found please contact,0.06666666666666665,0.43333333333333335,Positive
5112,take back standard bank joy jazz newtown precinctthis song thingz,0.26666666666666666,0.06666666666666667,Positive
5113,im desparately need driver license,0.0,0.0,Neutral
5114,yho one thing standard bank app ke,0.0,0.0,Neutral
5115,im desparately need driver license,0.0,0.0,Neutral
5116,im desparately need driver license,0.0,0.0,Neutral
5117,sigh seen companies building hedera example standard bank biggest bank africa already stated planning tokenize entire african bond market hedera use cross border payments,0.0,0.15625,Neutral
5118,none harassment im literally end tether know cant proceed,0.0,0.0,Neutral
5119,literacy month nalibali standard bank unlock truths classic fairy tales sa children,0.08333333333333333,0.08333333333333333,Positive
5120,sense absolute hopelessness driving literally brink trying stop fucking bank harassing money someone owes,-0.19999999999999998,0.8500000000000001,Negative
5121,hmm bank collectors acting behalf case wrong cell number debt name didnt sign surety married community property issue cant progress beyond annoying harassment,-0.2625,0.5125,Negative
5122,literally starting experience trauma trying deal stop harassing money someone owes dont know worse phone calls impenetrably implacable social media team either way anxiety levels,-0.12222222222222223,0.25555555555555554,Negative
5123,another awful experience new market mall stand rain couldnt open doors problem keys std bank sent credit card branch instead delivering,-0.2878787878787879,0.6515151515151515,Negative
5124,wonder advice someone client bank harassed money someone owes,0.0,0.0,Neutral
5125,introducing digital currency context ban counterproductive says toritse david investment banking analyst standard bank sees expectations naira weakness motivation crypto use,0.0,0.0,Neutral
5126,youve saying least april dololo,-0.3,0.4,Negative
5127,must ask standard bank,0.0,0.0,Neutral
5128,hello question will allowed change surname bank account temporary id due covid arent issuing new ids,0.005681818181818177,0.4147727272727273,Positive
5129,standard bank boosts hockey development,0.0,0.0,Neutral
5130,sambo pay back money rejected claim,0.0,0.0,Neutral
5131,sambo standard bank rejected roof claim give money back although cancel,0.0,0.0,Neutral
5132,april ive trying stop harassing money someone owes provides full details sb well find way settle amicably sb sb cant find details people actually bank lot,0.175,0.325,Positive
5133,fnb standard bank,0.0,0.0,Neutral
5134,trying book time slot passport biometrics booking constantly getting time slot available notification thats even go midnight book new day walkin rather wait,0.1787878787878788,0.395959595959596,Positive
5135,standard bank going bond,0.0,0.0,Neutral
5136,well maybe using standard bank,0.0,0.0,Neutral
5137,thank,0.0,0.0,Neutral
5138,thank fam,0.0,0.0,Neutral
5139,hi guys trying last month make booking biometrics kingsmead branch home affairs website cant seem slot possible walkin,0.0,0.5333333333333333,Neutral
5140,film directing certificate city varsity,0.0,0.0,Neutral
5141,backed boeing lg dla piper google standard bank london school economics lse chainlink labs,0.0,0.0,Neutral
5142,weeks till standard bank top women conference ready,0.2333333333333333,0.3333333333333333,Positive
5143,account debited pin change communicated consultant please reverse charge matter principle good faith please contact private account details,0.35,0.48750000000000004,Positive
5144,last resort write sim tshabalala ask hm y hums trying hard machines product sold us humans pay crisis pandemics famine distress companies sees us machines,-0.14583333333333334,0.30416666666666664,Negative
5145,work due locks beverage industry now owe standard bank arrears home loan im renting rooms house try pay rentees though days yrs work experience employment,-0.0625,0.1875,Negative
5146,im pushing towards buying first car without taking loan,0.25,0.3333333333333333,Positive
5147,potato prices increase drastically see new record prices se via nile marketplace,0.13636363636363635,0.45454545454545453,Positive
5148,pushing towards catching driver license dont one starting hair accessories business,0.3,0.5,Positive
5149,pushing towards getting driver license dont one star hair accessories business,0.0,0.0,Neutral
5150,ufs partnership standard bank mangaung chamber commerce industry pleased invite lunchtime webinar tommie van zyl ceo zz wandile sihlobo chief economist agbiz nico groenewald head agriculture standard bank,0.16666666666666666,0.3333333333333333,Positive
5151,ftom observations believe standard bank suitable bank running business,0.275,0.375,Positive
5152,questions seconds grabs play pop quiz brought mymo plus account every weekday morning enter today gtgt,0.0,0.0,Neutral
5153,questions seconds grabs play pop quiz brought mymo plus account every weekday morning enter today gtgt,0.0,0.0,Neutral
5154,let push oepning clothing factory home end,0.0,0.0,Neutral
5155,youre never old achieve goals im pushing towards finally opening building business,-0.025,0.6,Negative
5156,amount may take days order reflect account please know will unable expedite process standard bank timeline request wait stipulated timeline ag,-0.25,0.25,Negative
5157,good morning time today pop quiz classic,0.4333333333333333,0.38333333333333336,Positive
5158,good morning time today pop quiz classic,0.4333333333333333,0.38333333333333336,Positive
5159,standard bank online banking,0.0,0.0,Neutral
5160,im pushing driver license rk literally accomplish dream learner still working due covid ended losing job till today havent find job license will open doors employment,-0.0625,0.4375,Negative
5161,im pushing driver license rk literally accomplish dream learner still working due covid ended losing job till today havent find job license will open doors employment,-0.0625,0.4375,Negative
5162,im pushing driver license rk literally accomplish dream learner still working due covid ended losing job till today havent find job license will open doors employment,-0.0625,0.4375,Negative
5164,vehicle finance golf approved home loan townhouse m approved business loan declined will give debts wealth system created survive succeed,0.0,0.0,Neutral
5165,see colonel good mood well mood goodnight,0.7,0.6000000000000001,Positive
5166,ml standard bank,0.0,0.0,Neutral
5167,bar mtn probably standard bank via stanbic south african corporations always burnt nigeria dont mention multichoice naspers currently going,0.0,0.13333333333333333,Neutral
5168,entire trip havent touched standard bank app check balance literally god please dont let put shame daily,0.0,0.20833333333333334,Neutral
5170,mokgoko id please go bank fast full standard bank nedbank fnb dont need client,0.18333333333333335,0.3833333333333333,Positive
5171,donate psychosocial support program account name gift givers foundation account number bank standard bank branch pietermaritzburg branch code,0.0,0.0,Neutral
5172,keitu preshlee mokgoko keng workin marks know walkins,0.0,0.0,Neutral
5173,preshlee mokgoko dha via banks dont take workins appoint online book,0.0,0.0,Neutral
5174,donate psychosocial support program account name gift givers foundation account number bank standard bank branch pietermaritzburg branch code,0.0,0.0,Neutral
5176,archivist national bank standard bank,0.0,0.0,Neutral
5178,member remains committed child literacy development south africa read recent partnership nalibali readingforenjoyment campaign,0.0,0.25,Neutral
5179,namibia standard bank namibia interims gloomy,0.0,0.0,Neutral
5182,mokgoko yes anything home affairs related client though banks services passport quick easy think,0.25555555555555554,0.5777777777777778,Positive
5183,miloo pounds madvd will even make million votes presidential candidate take standard bank,0.0,0.0,Neutral
5184,thank,0.0,0.0,Neutral
5185,standard banks unayo platform aims connect africas informal market financial services,0.0,0.0,Neutral
5186,application approved havent received anything using standard bank accountwhat may delay,0.0,0.0,Neutral
5187,mo,0.0,0.0,Neutral
5188,mokgoko go bank sisireplaced mine ko standard bank cbd branch,0.0,0.0,Neutral
5191,qk yeah left standard bank coz admin adding beneficiary,0.0,0.0,Neutral
5193,standard bank instant money voucher scam never accept closer,0.0,0.3333333333333333,Neutral
5195,mwelase government takes international loans service eskom debt government state eskom state wtf think take credit card standard bank finance credit card debt fnb,-0.16666666666666666,0.3333333333333333,Negative
5196,good day please change money account us dollars kind regards,0.6499999999999999,0.75,Positive
5197,hi nice make atleast years worth bank statements available customers months short,0.32499999999999996,0.45,Positive
5198,standard banks unayo platform aims connect africas informal market financial services,0.0,0.0,Neutral
5199,yesdr khoza company shares company running whole princist including standard bank arena ellis park swimming pools,0.1,0.2,Positive
5200,fily really happened standard bank non performing loans maybe,0.1,0.1,Positive
5201,dingleberry frigging ireland theyd dingleberry ireland trying mine peoples brains torture people isnt acceptable anyone standard bank using royal bank scotland sending rugby union lads,0.0,0.0,Neutral
5202,standard bank good thank,0.35,0.30000000000000004,Positive
5203,standard bank user yes message launched competition users theres selfservice banking competition using banking app internet banking cellphone banking stand chance win,0.4,0.2,Positive
5204,really need push driver license well given extension completing march,0.2,0.2,Positive
5205,vox standard bank even says still dinner tonight every bank sends different notifications,0.0,0.3,Neutral
5206,vincent sisulu says chief operating officer standard bank south africa amp need reliable foreigner claim mil account dead guy next kin weird know name turn gift possibly go wrong,-0.24,0.45999999999999996,Negative
5207,thank,0.0,0.0,Neutral
5208,akeh standard bank bank transfer cuma bulan reseller habis berlaku program check hyatt next program hybrid bulan provides years present tok kaotim public holiday season overloading,0.0,0.016666666666666666,Neutral
5209,goziem ibtc founded mr peterside stanbicstandard bank sa came acquire point renamed stanbicibtc,0.0,0.0,Neutral
5210,standard bank namibia share holders good news shares bought nshare now worth nshare last year dividend cshare paid amp year dividend cshare declared continue holding better days coming,0.3,0.2533333333333333,Positive
5211,standard bank namibia profitability indicators show decreases six months ending june year shareholders will least paid dividend cents per share come october,-0.15,0.2,Negative
5212,officer standard bank gauteng,0.0,0.0,Neutral
5214,sadly dont seem take read threads different pple attend tweet,-0.25,0.8,Negative
5215,unfortunately fully gaining much rewards program systems dont allow foreigners fully enjoy benefits ucount,0.03333333333333335,0.5666666666666667,Positive
5217,standard bank notes,0.0,0.0,Neutral
5218,standard bank retrenched s workers closed branches year reported billions profit,-0.05,0.05,Negative
5219,year ends im pushing finish paying fees oxbridge academy importantly clear current balance,0.05000000000000001,0.39166666666666666,Positive
5220,guys getting apple pay support,0.0,0.0,Neutral
5222,part literacy heritage month standard bank nalibali teamed launch project local performers will tell classic fairytales twist read full story information,0.12916666666666665,0.17916666666666667,Positive
5223,excited announce patrick mweheire regional group executive standard bank group will guest speaker annual fintech conference register attend,0.1875,0.375,Positive
5224,explain shyft,0.0,0.0,Neutral
5225,dont forget register th annual api summit september read brief viewpoints current african property market standard banks head real estate finance africa regions niyi adeleye group,0.04,0.2066666666666667,Positive
5227,thank much,0.2,0.2,Positive
5228,following lenders swapped debt payable stakes aveng ordinary shares absa investec standard bank resulted significant change aveng shareholding recently saw swap,0.025,0.34500000000000003,Positive
5229,lenders absa investec standard bank entered debtequity swap aveng ordinary shares issued price cents per aveng ordinary share whopping premium day volume weighted average traded price november cents,-0.1625,0.35,Negative
5230,wish driver licence ends already learners licence win will definitely book driving lessons,0.4,0.45,Positive
5231,officially hours dms asking questions disappointing,-0.6,0.7,Negative
5232,easy fix literally dont give shit ineptitude even absa wank done better,0.24444444444444446,0.7111111111111111,Positive
5233,im pushing driver licence ends win definitely book driving lessons learners licence already,0.4,0.45,Positive
5234,im even one clients im trouble know say dont give shit give much credit,-0.06666666666666667,0.39999999999999997,Negative
5235,standard bank,0.0,0.0,Neutral
5236,thank wont call centre agent whole recording social media teams regretfully dont enjoy support follow mother ship internal responses slower hairy caterpillar trudging treacle,0.15833333333333333,0.24166666666666667,Positive
5237,will vocal behalf worst service several clients,-0.5,0.5,Negative
5238,standard bank instant money now available kazang now redeem instant money vouchers nearest kazang shop,0.1,0.43333333333333335,Positive
5239,actually blocked seems moderated responses trouble standard wank,-0.06666666666666667,0.10000000000000002,Negative
5242,ml ka kua go phala ke ge o zamile makhi nka go patela ge ba ka go zama,0.0,0.0,Neutral
5243,although see im blocked dear mr simpkins longer know agree sentiments suppose either way standard bank done nothing complaint isnt court sees mean,-0.2041666666666667,0.29583333333333334,Negative
5245,check dm contacted last thursday still waiting feedback nvr mind emails received lawyers want screen grab conversations,0.0,0.06666666666666667,Neutral
5246,bunch care less customer unfriendly people appointment deposit box tyger manor number website longer exists two days calls help telephone numbers joy service ethic zero,0.3166666666666667,0.13333333333333333,Positive
5247,cant read tweet agree sentiments,0.0,0.0,Neutral
5248,happened busy supermarket checkout hear cell phone ringing eventually answered phone manager office told sir dont normally swipe,0.125,0.475,Positive
5251,putting wank banking,0.0,0.0,Neutral
5252,wonder many families country situation bank check dm give feedback,0.5,0.5,Positive
5253,informed mom passing july accounts still date accepted documents even froze accounts,0.0,0.0,Neutral
5254,handed accounts debt collectors harassing elderly father calls sms every day even though debt collectors provided communication lawyers,0.0,0.0,Neutral
5255,worst knows backlock regarding issuing letters authority polokwane master sees people day sometimes dont allow anyone,-1.0,1.0,Negative
5256,ml nandos standard bank mtn,0.0,0.0,Neutral
5257,bachana nzame ka,0.0,0.0,Neutral
5258,slide dm,0.0,0.0,Neutral
5259,im currently disputing application fraud wait minutes seconds dropped details let dm,0.0,0.4,Neutral
5260,officer standard bank gauteng,0.0,0.0,Neutral
5261,yes,0.0,0.0,Neutral
5262,requested reference number call asked recording escalated emphasised young woman annoyance directed antedeluvian approach mandated bank,0.1,0.4,Positive
5263,theoretically card fraud prevention start asking name bank accounts product phishing expedition sounding call debated long hard call centre agent stressing ineptitude,-0.11388888888888889,0.34722222222222215,Negative
5264,blimey joke ordering online electronic item takealot massive sum morning final verification step card transaction declines switch another card goes instantly hours later call,0.0,0.6666666666666666,Neutral
5265,getting apple pay,0.0,0.0,Neutral
5266,branch manager name dha email address,0.0,0.0,Neutral
5267,bare standard bank typical south african man,-0.029166666666666664,0.15,Negative
5268,yeyi dont come trying buy face iv dmd still given feedback,0.0,0.0,Neutral
5269,order interdicts restrains prohibits crrc eloco supply issuing instructions standard bank bank china china construction bank transfer release deal burdening amounts listed papers,0.0,0.0,Neutral
5270,go another branch ive assisted thank,0.0,0.0,Neutral
5271,standard bank,0.0,0.0,Neutral
5272,developers another level null pointer ended prod please fix embarrassed software developer,0.0,0.0,Neutral
5273,retail transactions credit card liquid cash standard bank bank america used atm paying bills feel less risk actual money way,-0.05555555555555555,0.05555555555555556,Negative
5274,even tried emailing office manager canal walk branch email bounced ridiculous zero assistance,-0.3333333333333333,1.0,Negative
5275,refusing make make payment arrangements late mothers estate still waiting high court polokwane issue us letter authority start paying debts informed,-0.06999999999999999,0.57,Negative
5276,terms order standard bank ordered freeze amount much thereof may still possession date order held behalf crrc eloco supply pty ltd first respondent,0.15,0.17777777777777778,Positive
5277,secure bank finance national standard bank vehicle asset finance webcast auction aucor national apply nowgt auction finance authorised financial services provider fsp,0.13333333333333333,0.19999999999999998,Positive
5279,standard bank south africa bank china limited china construction bank corporation south african reserve bank commissioner south african revenue services cited respondents interim application,-0.017857142857142856,0.03571428571428571,Negative
5280,guys useless shem,-0.5,0.2,Negative
5282,understaffed rondebosch branch cape town existing staff unfriendly experience service unpleasant please something,-0.6499999999999999,0.95,Negative
5283,havent visit branch got call agent forgot name,0.0,0.0,Neutral
5284,yoh,0.0,0.0,Neutral
5286,ml dont standard bank,0.0,0.0,Neutral
5287,dnt wish one,0.0,0.0,Neutral
5289,trying book time id amp passport reissue canal walk branch made payment ehome affairs says bookings available end sept amp doesnt show dates following months calling branch hours answer please assist urgently,0.2,0.25,Positive
5291,dear bad day today agent forced standard bank sim card without cell phone give sim card please give cellphone said every customer suppose standard bank sim card,-0.24999999999999997,0.21666666666666667,Negative
5292,ml standard bank,0.0,0.0,Neutral
5293,okay thank,0.5,0.5,Positive
5294,doesnt,0.0,0.0,Neutral
5295,thank sbsa,0.0,0.0,Neutral
5296,awesome experience,1.0,1.0,Positive
5297,im unable pops app option anymore,-0.5,0.5,Negative
5298,amazing deserve win,0.7000000000000001,0.65,Positive
5300,apple pay coming,0.0,0.0,Neutral
5302,hi,0.0,0.0,Neutral
5303,thank,0.0,0.0,Neutral
5305,bank charges high rather standard bank,0.08,0.26999999999999996,Positive
5306,day th without reasonable explanation account remotely true unacceptable measure,0.275,0.625,Positive
5307,gets betterthey turned complaint opportunity market products,-0.3,0.2,Negative
5308,unemployed graduate whose holding degree years job started vegetable garden sell people around community save people traveling far simple things vegetables wish expand garden,0.05,0.6785714285714286,Positive
5309,goal obtain degree,0.0,0.0,Neutral
5310,thank,0.0,0.0,Neutral
5311,murugan need help unserviced atm took money one saying anything except still working issue th day today helped,0.0,0.0,Neutral
5313,open business bank account,0.0,0.5,Neutral
5314,oh yes fam,0.0,0.0,Neutral
5315,long past two decades,-0.15,0.325,Negative
5316,cant wait attend,0.0,0.0,Neutral
5317,thats really funny guess dont see marketing call,0.25,1.0,Positive
5319,honestly wtf someone says dont want receive marketing phone calls tf call check theyve changed mind,-0.5,1.0,Negative
5320,standard bank pairs local businesses chinese traders increase export capacity,0.0,0.0,Neutral
5321,standard bank namibia announced n million sponsorship three years hockey school excellence tuesday hockey development namibia,0.0,0.0,Neutral
5323,standard bank pairs local businesses chinese traders increase export capacity,0.0,0.0,Neutral
5324,make wish varsity affiliarion take lot,0.0,0.0,Neutral
5325,thank much looking forward making main hustle,0.18333333333333335,0.26666666666666666,Positive
5326,sent already happening please read thread dm sent happening standard bank wonder process going okay,0.25,0.25,Positive
5327,nalibali standard bank unlock truths classic fairy tales children,0.08333333333333333,0.08333333333333333,Positive
5328,thank wish didnt start congratulations,0.0,0.0,Neutral
5329,pushing buy beautiful traditional wedding dress saw online,0.425,0.875,Positive
5330,im,0.0,0.0,Neutral
5332,benefits using app,0.0,0.0,Neutral
5333,sa look forward event,0.0,0.0,Neutral
5334,theres update available,0.4,0.4,Positive
5336,manager standard bank gauteng,0.0,0.0,Neutral
5337,hi kaamilah excited looking forward seeing conference top woman delegate driver,0.4375,0.625,Positive
5338,varsity vibe affiliate nandos,0.0,0.0,Neutral
5339,hi nissi excited see standard bank top women conference,0.2916666666666667,0.4166666666666667,Positive
5341,error message app closes,0.0,0.0,Neutral
5343,im desparately need driver license,0.0,0.0,Neutral
5344,credit card mentioned dealing different people,0.0,0.6,Neutral
5345,im desparately need driver license,0.0,0.0,Neutral
5346,im desparately need driver license,0.0,0.0,Neutral
5348,im desparately need driver license,0.0,0.0,Neutral
