,tweet,polarity,subjectivity,Sentiment
1517,everything business banking netflix account affected didnt even decency explain properly youve taught important lesson dont depend one bank,0.2,0.55,Positive
1518,lovefnb,0.0,0.0,Neutral
1519,lovefnb,0.0,0.0,Neutral
1520,lovefnb,0.0,0.0,Neutral
1521,shaun mkhize zikhulise project kzn,0.0,0.0,Neutral
1522,saving towards retirement lovefnb,0.0,0.0,Neutral
1523,lovefnb saving bed babys room savingsgoals,0.0,0.0,Neutral
1524,,0.0,0.0,Neutral
1525,zulu lovefnb,0.0,0.0,Neutral
1526,someone call regarding debit order dispute ill dm contact details,-0.5,1.0,Negative
1527,,0.0,0.0,Neutral
1528,m useless service even returned goods one sits zero appliance takealot sit money appliance foresee massive court actions occur,-0.25,0.6,Negative
1529,blv im inspiration everyday wake strength bt nix resources love wht n want one day business b well known brand nenezanethebaker lovefnb,0.15,0.6,Positive
1530,cousin bakes sells bread food items reasonable prices giving back community lovefnb,0.1,0.3,Positive
1531,common practice loudly ask customers front everyone much cash want withdraw especially women children george branch needs safety education disappointed dangerous poorcustomerservice,-0.225,0.6916666666666668,Negative
1532,us spaza shop owners lovefnb,0.0,0.0,Neutral
1533,hai capitec killing us bank charges im even considering moving fnb safe join guys,0.5,0.5,Positive
1534,,0.0,0.0,Neutral
1535,need save pay debt record time lovefnb,0.0,0.0,Neutral
1536,sistershe internet cafe communityshe really indeed helper community well internet cafe far villagewe pay fare order thereso walk lovefnb,0.15000000000000002,0.6,Positive
1537,,0.0,0.0,Neutral
1538,buy home family lovefnb,0.0,0.0,Neutral
1539,lovefnb,0.0,0.0,Neutral
1540,lovefnb want open internet cafe im saving towards,0.0,0.5,Neutral
1541,tweeps im considering switching banks years longer allows clients phone branches directly dial useless central call centre engage useless online chat sa banks still available humans branches,-0.1,0.29000000000000004,Negative
1542,close mail server force us new email addresses new business bank,0.13636363636363635,0.45454545454545453,Positive
1543,mokgehle mohlala attorneystwo young female directors running successful law firm rivonia,0.16249999999999998,0.47916666666666663,Positive
1544,personal bankers helps tell want invest jackshit,0.0,0.3,Neutral
1545,really frustrated care respond clients asking thing almost two months beyond frustrated yuck,-0.7,0.2,Negative
1546,thank morgenzon branch helping us open business account success due highly competent employees names nozipho mashaba amp thando nyembe cut traveling cost us excited lovefnb,0.21000000000000002,0.4583333333333333,Positive
1547,lovefnb look work,0.0,0.0,Neutral
1548,finish house lovefnb,0.0,0.0,Neutral
1549,lovefnb wasnt easy start journey im still pushing one day will tell story,0.43333333333333335,0.8333333333333334,Positive
1550,saving children fees lovefnb,0.0,0.0,Neutral
1551,lovefnb,0.0,0.0,Neutral
1552,lovefnb saving new phone,0.13636363636363635,0.45454545454545453,Positive
1553,im saving driver license lovefnb,0.0,0.0,Neutral
1554,lovefnb,0.0,0.0,Neutral
1555,im saving daughter study matric now grade lovefnb,0.0,0.0,Neutral
1556,lovefnb,0.0,0.0,Neutral
1557,im saving buy laptop study purposes lovefnb,0.0,0.0,Neutral
1558,shogs,0.0,0.0,Neutral
1559,vicky hill saw opportunity made dream reality inspires lovefnb,0.0,0.0,Neutral
1560,im saving take short course next year lovefnb,0.0,0.15,Neutral
1561,lovefnb saving kids education,0.0,0.0,Neutral
1562,please explain account debited something sign chat service assault concept client service im transferred pillar post,0.0,0.0,Neutral
1563,lovefnb saving business,0.0,0.0,Neutral
1564,lovefnb,0.0,0.0,Neutral
1565,lovefnb,0.0,0.0,Neutral
1566,bond buy house lovefnb,0.0,0.0,Neutral
1567,local takeaway area lady started cooking house went big now shop busy food tasty lovefnb,0.03333333333333333,0.13333333333333333,Positive
1568,local takeaway area lady started cooking house went big now shop busy food tasty lovefnb,0.03333333333333333,0.13333333333333333,Positive
1569,lovefnb,0.0,0.0,Neutral
1570,local takeaway area lady started cooking house went big now shop busy food tasty lovefnb,0.03333333333333333,0.13333333333333333,Positive
1571,local takeaway area lady started cooking house went big now shop busy food tasty lovefnb,0.03333333333333333,0.13333333333333333,Positive
1572,atm update cardless service available yesterday noordgesig,0.4,0.4,Positive
1573,savingsgoals lovefnb,0.0,0.0,Neutral
1574,local takeaway area lady started cooking house went big now shop busy food tasty lovefnb,0.03333333333333333,0.13333333333333333,Positive
1575,lovefnb saving towards buying rainwater harvesting tank south africa water stricken country every little drop counts will life changing family,-0.1875,0.5,Negative
1576,local takeaway area lady started cooking house went big now shop busy food tasty lovefnb,0.03333333333333333,0.13333333333333333,Positive
1577,lovefnb,0.0,0.0,Neutral
1578,local takeaway areaa lady started cooking house went big now shop busy food tastylovefnb,0.03333333333333333,0.13333333333333333,Positive
1579,local takeaway areaa lady started cooking house went bigshe now shop busy food tasty lovefnb,0.05,0.15,Positive
1580,lovefnb,0.0,0.0,Neutral
1581,thechangeables lovefnb,0.0,0.0,Neutral
1582,saving car lovefnb,0.0,0.0,Neutral
1583,racistbanksmustfall went said heres title deed property thats worth rk please give credit rk said cant help unpaid debit order height lockdown,0.25,0.25,Positive
1584,saving towards career want study lovefnb,0.0,0.0,Neutral
1585,sure lovefnb,0.5,0.8888888888888888,Positive
1586,lovefnbmamabmahube valleymamelodi east,0.0,0.0,Neutral
1587,thechangeables lovefnb,0.0,0.0,Neutral
1588,lovefnb,0.0,0.0,Neutral
1589,lovefnb beautiful lady opened premium quality beauty salon high standard customer treatment,0.33666666666666667,0.5133333333333333,Positive
1590,lovefnb,0.0,0.0,Neutral
1591,lovefnb,0.0,0.0,Neutral
1592,lovefnb,0.0,0.0,Neutral
1593,new car lovefnb,0.13636363636363635,0.45454545454545453,Positive
1594,lovefnb savings kids education car son started work,0.0,0.0,Neutral
1595,lovefnb,0.0,0.0,Neutral
1596,lovefnb,0.0,0.0,Neutral
1597,lovefnb,0.0,0.0,Neutral
1598,lovefnb,0.0,0.0,Neutral
1599,lovefnb,0.0,0.0,Neutral
1600,hi ewallet sent number forget withdraw automatically return sender please advice,0.0,0.0,Neutral
1601,leslly masango thank excellent service mind blowing great asset fnb dobsonville,0.9,0.875,Positive
1602,lovefnb,0.0,0.0,Neutral
1603,im saving buy site back home want build internet cafe coming rural area lack lot things want make things easy community ive already paying materials builders warehouse soon ill reach goal lovefnb,-0.016666666666666663,0.45833333333333337,Negative
1604,lovefnb,0.0,0.0,Neutral
1605,well cant actually broke earn certain amount able qualify pay rpm bank charges fact private wealth account reflection status actually entry level account wouldnt idiot,-0.01428571428571429,0.42857142857142855,Negative
1606,lovefnb,0.0,0.0,Neutral
1607,,0.0,0.0,Neutral
1608,lovefnb,0.0,0.0,Neutral
1609,lovefnb,0.0,0.0,Neutral
1610,close account wasnt working now got job trying give employer details said working mara,0.0,0.0,Neutral
1611,im saving car lovefnb,0.0,0.0,Neutral
1612,lovefnb thechangeables,0.0,0.0,Neutral
1613,lovefnb,0.0,0.0,Neutral
1614,lovefnb,0.0,0.0,Neutral
1615,missed point one way know exactly talking im saying private wealth account isnt reflection reality may still broke words wealth focus intention amp impression makes idiot,-0.18333333333333335,0.47500000000000003,Negative
1616,lovefnb,0.0,0.0,Neutral
1617,lovefnb saving toward vacation need time,0.0,0.0,Neutral
1618,im saving towards grand daughter education lovefnb,0.5,1.0,Positive
1619,lovefnb savings towards home renovations,0.0,0.0,Neutral
1620,spend less money things dont need amp look health lovefnb,-0.16666666666666666,0.06666666666666667,Negative
1621,buying another bakkie business fnb already bought two,0.0,0.0,Neutral
1622,lovefnb saving start daycare centre registered got license certificate now going classes required make best daycare manager know knowledge power,1.0,0.3,Positive
1623,dont private wealth account afford bank charges,0.0,0.375,Neutral
1624,lovefnb,0.0,0.0,Neutral
1625,lovefnb saving start daycare centre registered already got licensing certificate attending classes required successful daycare manager broaden knowledge,0.75,0.95,Positive
1626,lovefnb best,1.0,0.3,Positive
1627,lovefnb saving towards education,0.0,0.0,Neutral
1628,yes lovefnb,0.0,0.0,Neutral
1629,please check dm,0.0,0.0,Neutral
1630,lovefnb,0.0,0.0,Neutral
1631,lovefnb,0.0,0.0,Neutral
1632,lovefnb savings towards new home renovations,0.13636363636363635,0.45454545454545453,Positive
1633,saving towards future complete course next year will start myown business lovefnb,0.03333333333333333,0.17500000000000002,Positive
1634,saving towards son education financial freedom fix car medical aid lovefnb,0.0,0.0,Neutral
1635,lovefnb,0.0,0.0,Neutral
1636,im saving towards buying car lovefnb,0.0,0.0,Neutral
1637,lovefnb,0.0,0.0,Neutral
1638,lovefnb,0.0,0.0,Neutral
1639,llaa,0.0,0.0,Neutral
1640,showed resiliencestrength wisdom business easily gone way shes passionate way thriving lovefnb,0.19166666666666668,0.8416666666666668,Positive
1641,really need printer saving ive bought laptop recently savings lovefnb,0.1,0.225,Positive
1642,home work,0.0,0.0,Neutral
1643,saving put son tombstone year december lovefnb,0.0,0.0,Neutral
1644,ask crbankstatements,0.0,0.0,Neutral
1645,im saving buy printer make things easier school work ive recently bought laptop savings lovefnb,0.0,0.25,Neutral
1646,lovefnb im saving build house,0.0,0.0,Neutral
1647,good,0.7,0.6000000000000001,Positive
1648,saving towards next year studying private school lovefnb,0.0,0.1875,Neutral
1649,saving children registration fees school lovefnb,0.0,0.0,Neutral
1650,women amazing things,0.6000000000000001,0.9,Positive
1651,definitely ntombam sanitary pads owned eastern cape born gave much start business always reminds women start little waiting capital one biggest obstacles business journey lovefnb,-0.009374999999999998,0.3,Negative
1652,sariro botanicals,0.0,0.0,Neutral
1653,saving renovate mom two room lovefnb,0.0,0.0,Neutral
1654,saving goals im chasing right now christmas clothes children new deep fridge business lovefnb,0.14069264069264067,0.46341991341991334,Positive
1655,vacation long overdue lovefnb,-0.05,0.4,Negative
1656,lovefnb,0.0,0.0,Neutral
1657,saving make mom day special december thank party done today degree single parent endured sun rain wind insults sell vegetables street future lovefnb,0.09523809523809523,0.30357142857142855,Positive
1658,already save little put tiles kitchen home lovefnb,-0.1875,0.5,Negative
1659,lovefnb,0.0,0.0,Neutral
1660,saving make mom day special december thank party done today degree single parent endured sun rain wind insults sell vegetables street future lovefnb,0.09523809523809523,0.30357142857142855,Positive
1661,lovefnb,0.0,0.0,Neutral
1662,lovefnb,0.0,0.0,Neutral
1663,lovefnb,0.0,0.0,Neutral
1664,lovefnb,0.0,0.0,Neutral
1665,ungasabi zone caravan park near thabomoopo hospital,0.1,0.4,Positive
1666,mamthandi kitchen community started selling food two tables side road using gas stove cook today owning mobile kitchen well fitted gas stove im inspired start small aim high lovefnb,-0.045,0.47,Negative
1667,lovefnb,0.0,0.0,Neutral
1668,lovefnb,0.0,0.0,Neutral
1669,short term goal saving want throw mother thank party birthday december really want celebrate alive amazing single parent life worth celebrating lovefnb,0.18809523809523812,0.3523809523809524,Positive
1670,wich section lebcow retla ekhutsa malana,0.0,0.0,Neutral
1671,lovefnb,0.0,0.0,Neutral
1672,saving towards erecting tombstone late dad amp grandmother lovefnb,-0.3,0.6,Negative
1673,applied open court becomes public record nothing illegally obtained,-0.16666666666666666,0.35555555555555557,Negative
1674,leswo failing matric wu fanele u nga swi vulanga,0.0,0.0,Neutral
1675,thank much love big ups,0.25,0.35,Positive
1676,lovefnb,0.0,0.0,Neutral
1677,mind replying dm,0.0,0.0,Neutral
1678,please reply dms,0.0,0.0,Neutral
1679,saving towards kids school stationary school fees next year lovefnb,0.0,0.0,Neutral
1680,lovefnb,0.0,0.0,Neutral
1681,lovefnb saving buy sheep kids,0.0,0.0,Neutral
1682,lovefnb saving start daycare centre registered got license certificate already taking classes required daycare manager broaden knowledge,0.0,0.0,Neutral
1683,lovefnb,0.0,0.0,Neutral
1684,saving towards son education lovefnb,0.0,0.0,Neutral
1685,lovefnb,0.0,0.0,Neutral
1686,new couches family finished extending adding towards emergency fund part plan nd half year lovefnb,-0.015151515151515152,0.3106060606060606,Negative
1687,lovefnb saving buy two house kids,0.0,0.0,Neutral
1688,lovefnb saving new car,0.13636363636363635,0.45454545454545453,Positive
1689,lovefnb,0.0,0.0,Neutral
1690,lovefnb,0.0,0.0,Neutral
1691,lovefnb runs marketing company employs youb people without experience npo called thiba addiction partnerd social development send people rehab come back employ store road activations flyer hand outs,0.016666666666666666,0.03333333333333333,Positive
1692,lovefnb saving business,0.0,0.0,Neutral
1693,racistbanksmustfall,0.0,0.0,Neutral
1694,lovefnb,0.0,0.0,Neutral
1695,saving buy sewing machine lovefnb,0.0,0.0,Neutral
1696,lovefnb,0.0,0.0,Neutral
1697,lovefnb closet done shoes handbags,0.0,0.0,Neutral
1698,im saving new car house lovefnb,0.13636363636363635,0.45454545454545453,Positive
1699,lovefnb,0.0,0.0,Neutral
1700,much cheapest business account,0.2,0.2,Positive
1701,lovefnb,0.0,0.0,Neutral
1702,build house children december lovefnb,0.0,0.0,Neutral
1703,lovefnb pay doctor accounts covid,0.0,0.0,Neutral
1704,im saving december holidays need buy kids christmas clothes take visit parents eastern cape lovefnb,0.0,0.0,Neutral
1705,short term goal new car long term goals nd house lovefnb,0.028787878787878782,0.38484848484848483,Positive
1706,lovefnb saving goal towards house,0.0,0.0,Neutral
1707,im saving buy site back home want build internet cafe come rural area lacks lot things want make things easy community already paying materials store soon dream will reached lovefnb,0.14444444444444446,0.2777777777777778,Positive
1708,lovefnb,0.0,0.0,Neutral
1709,lovefnb,0.0,0.0,Neutral
1710,saving towards getting driving license lovefnb,0.0,0.0,Neutral
1711,saving towards paying son education lovefnb,0.0,0.0,Neutral
1712,hard tell corrupt enabler enabled kyc fnb nel sa,-0.39583333333333337,0.7708333333333333,Negative
1713,lovefnb saving towards training course better career path,0.5,0.5,Positive
1714,paying school fees kids lovefnb,0.0,0.0,Neutral
1715,dont offer us business loan even proof shows got tender still dont consider disappointed,-0.75,0.75,Negative
1716,lovefnb,0.0,0.0,Neutral
1717,saving towards school fees lovefnb,0.0,0.0,Neutral
1718,lovefnb,0.0,0.0,Neutral
1719,black owned night care still growing support will highly appreciated,0.016666666666666677,0.26666666666666666,Positive
1720,im getting otp gwaan,0.0,0.0,Neutral
1721,im saving towards school tuition fees next year lovefnb,0.0,0.0,Neutral
1722,lovefnb,0.0,0.0,Neutral
1723,poultry business owned woman services always brilliant gives back community time helps kids school supplies families ineed food helps food parcels phenomenal lovefnb,0.4666666666666666,0.5,Positive
1724,buy laptop december lovefnb,0.0,0.0,Neutral
1725,best world lovefnb,1.0,0.3,Positive
1726,bathroom renovations lovefnb savingsgoals,0.0,0.0,Neutral
1727,saving sister unvailing lovefnb,0.0,0.0,Neutral
1728,bank calls talk business business banker mall north deserves bonus,0.0,0.0,Neutral
1729,lovefnb,0.0,0.0,Neutral
1730,still saving towards son university fees lovefnb,0.0,0.0,Neutral
1731,lovefnb chasing goal save money private school child will start going next year,0.0,0.1875,Neutral
1732,paying varsity fees lovefnb,0.0,0.0,Neutral
1733,saving towards kids education lovefnb,0.0,0.0,Neutral
1734,idea ebucks will update month guys need help code help repay ebucks,0.0,0.0,Neutral
1735,lovefnb,0.0,0.0,Neutral
1736,lovefnb woman owned business community inspires liswaz kitchen,0.0,0.0,Neutral
1737,savings savings driving lessons im planning take november lovefnb,0.0,0.0,Neutral
1738,lovefnb love start home renovations year still,0.5,0.6,Positive
1739,lovefnb saving buy land kids,0.0,0.0,Neutral
1740,lovefnb,0.0,0.0,Neutral
1741,woman closed business account fnb opened standard bank lovefnb,-0.05,0.05,Negative
1742,lovefnb,0.0,0.0,Neutral
1743,goal buy car december lovefnb,0.0,0.0,Neutral
1744,lovefnb,0.0,0.0,Neutral
1745,lovefnb saving towards getting driver licence lovefnb,0.0,0.0,Neutral
1746,able save pay sons school fees full lovefnb,0.425,0.5875,Positive
1747,lovefnb saving saving savings,0.0,0.0,Neutral
1748,lovefnb,0.0,0.0,Neutral
1749,paying tuition fees lovefnb,0.0,0.0,Neutral
1750,lovefnb strong loved one n kind battled life smaal busnisses nail salon helping others,0.5777777777777778,0.811111111111111,Positive
1751,lovefnb,0.0,0.0,Neutral
1752,whether family future immediate goal right saving amp investment solution match needs savings goals chasing second half tell us using lovefnb learn,0.02976190476190476,0.20684523809523808,Positive
1753,lovefnb,0.0,0.0,Neutral
1754,name one best qualified chefs runs successful fast food business lebowakgomo delivery service around neighbouring areas work ethic inpires work strive dreams please check,0.65,0.6166666666666667,Positive
1755,lovefnb,0.0,0.0,Neutral
1756,lovefnb,0.0,0.0,Neutral
1757,lovefnb,0.0,0.0,Neutral
1758,knows private client private wealth accounts mean nothing may broke instead paying rr service fee whilst holding black cards shes malicious reporting,-0.11979166666666666,0.46770833333333334,Negative
1759,lovefnb,0.0,0.0,Neutral
1760,lovefnb,0.0,0.0,Neutral
1761,lovefnb,0.0,0.0,Neutral
1762,lovefnb,0.0,0.0,Neutral
1763,lovefnb,0.0,0.0,Neutral
1764,lovefnb,0.0,0.0,Neutral
1765,lovefnb sister sells ice ice cream home inspires much even wish business grow,0.2,0.2,Positive
1766,lovefnb,0.0,0.0,Neutral
1767,lovefnb,0.0,0.0,Neutral
1768,lovefnb,0.0,0.0,Neutral
1769,lovefnb,0.0,0.0,Neutral
1770,lovefnb,0.0,0.0,Neutral
1771,lovefnb,0.0,0.0,Neutral
1772,hi mark unfortunately still development enabling ax trading,-0.5,1.0,Negative
1773,dont guys want add new football jerseys ebucks store,0.13636363636363635,0.45454545454545453,Positive
1774,mother successful business vegetables scratch lovefnb,0.75,0.95,Positive
1775,dont guys want add new football jerseys ebucks store please,0.13636363636363635,0.45454545454545453,Positive
1776,lovefnb,0.0,0.0,Neutral
1777,lovefnb,0.0,0.0,Neutral
1778,mother successful vegetables business scratch lovefnb,0.75,0.95,Positive
1779,lovefnb,0.0,0.0,Neutral
1780,lovefnb,0.0,0.0,Neutral
1781,lovefnb,0.0,0.0,Neutral
1782,lovefnb,0.0,0.0,Neutral
1783,lovefnb,0.0,0.0,Neutral
1784,lovefnb,0.0,0.0,Neutral
1785,marx retail fnb securities customers trade ax interim,0.0,0.0,Neutral
1786,lovefnb,0.0,0.0,Neutral
1787,lovefnb,0.0,0.0,Neutral
1788,lovefnb,0.0,0.0,Neutral
1789,lovefnb,0.0,0.0,Neutral
1790,lovefnb,0.0,0.0,Neutral
1791,lovefnb,0.0,0.0,Neutral
1792,lovefnb,0.0,0.0,Neutral
1793,invest,0.0,0.0,Neutral
1794,lovefnb,0.0,0.0,Neutral
1795,lovefnb,0.0,0.0,Neutral
1796,hi shared detail via dm thanks,0.2,0.2,Positive
1797,lovefnb,0.0,0.0,Neutral
1798,lovefnb,0.0,0.0,Neutral
1799,lovefnb,0.0,0.0,Neutral
1800,lovefnb,0.0,0.0,Neutral
1801,lovefnb,0.0,0.0,Neutral
1802,lovefnb,0.0,0.0,Neutral
1803,south africans deserve opportunity able invest international companies fnb launched exciting new exchange traded notes etns approximately million customers already save andor invest fnb read lovefnb,0.10727272727272727,0.4959090909090909,Positive
1804,lovefnb,0.0,0.0,Neutral
1805,lovefnb,0.0,0.0,Neutral
1806,apparently lawyers homeloans work krugersdorp premier banking new home,0.09318181818181817,0.4022727272727272,Positive
1807,wanderful,0.0,0.0,Neutral
1808,mzansi fo sho takeaway shop woman inspiration day one wakes morning work hard kids sells fat cakes bunny chow lovefnb,-0.2916666666666667,0.5416666666666666,Negative
1809,lovefnb,0.0,0.0,Neutral
1810,lovefnb,0.0,0.0,Neutral
1811,indamix work beautiful mam,0.85,1.0,Positive
1812,sincerelyyaya cosmetics lovely babes,0.5,0.75,Positive
1813,,0.0,0.0,Neutral
1814,ive trying solve problem sony ps wallet top bought via fnb app month even called called telephonically received horrible service please help either refund resend voucher,-0.25,0.75,Negative
1815,possible obtain bank records possible obtain cr bank records called,0.0,1.0,Neutral
1816,clearly slave unwillingness read article understand,0.10000000000000002,0.3833333333333333,Positive
1817,itumeleng mabitsela young lady started campaign called stoy stands students therapy organization youth campaign allows youth talk going abuse absent father etc seek professional help lovefnb,0.1,0.25,Positive
1818,skhambane kota fish chips ladies,0.0,0.0,Neutral
1819,lovefnb,0.0,0.0,Neutral
1820,fnb bank banks allow,0.0,0.0,Neutral
1821,celebrate apple pay discovery gave everyone,0.0,0.0,Neutral
1822,fnb launches esg offering part global etn programme,0.0,0.0,Neutral
1823,saloon ladies wake every day try better life salute lovefnb,0.5,0.5,Positive
1824,need months statement month app giving options jun july,0.0,0.0,Neutral
1825,lovefnb,0.0,0.0,Neutral
1826,going try lovefnb,0.0,0.0,Neutral
1827,lovefnb powerball,0.0,0.0,Neutral
1828,lovefnb,0.0,0.0,Neutral
1829,lovefnb,0.0,0.0,Neutral
1830,current sa players made mark playing varsity netball players year tournament think will graduate onto representing sa one day varsitynetball proudly brought,0.4,0.7,Positive
1831,hopefully everything good,0.7,0.6000000000000001,Positive
1832,note emphasis private wealth account intended message writes private wealth account drive particular narrative,0.05555555555555555,0.3611111111111111,Positive
1833,yes yes yes fnb makes life much easy paid back shop lovefnb,0.21666666666666667,0.4166666666666667,Positive
1834,lovefnb,0.0,0.0,Neutral
1835,hiding,0.0,0.0,Neutral
1836,double debit account subs charged card twice cant stop pending payment reverse print form submit dispute exhausting,-0.2,0.25,Negative
1837,lovefnb,0.0,0.0,Neutral
1838,aunt owns bakery store serving community every morning lovefnb,0.0,0.0,Neutral
1839,lovefnb,0.0,0.0,Neutral
1840,highnrich pain,0.0,0.0,Neutral
1841,cant wait hear experience,0.0,0.0,Neutral
1842,lovefnb,0.0,0.0,Neutral
1843,showyourcolours youll supporting reigning champs defence varsity netball title need know squad preparations player watch varsitynetball proudly brought,0.525,0.625,Positive
1844,presidential tweets,0.0,0.0,Neutral
1845,lol bru paid putt putt watch hear someone shout showoff yoh bra kuss,0.8,0.7,Positive
1846,highnrich president reason,0.0,0.0,Neutral
1847,highnrich bra put kk ur watch check mense behind check wtp,-0.4,0.7,Negative
1848,something wrong otp today,-0.5,0.9,Negative
1849,lovefnb doubt nominate well terms business perspective business going strength strength daily determination never giving inspires end bigup,0.0,0.0,Neutral
1850,man lives,0.0,0.0,Neutral
1851,lovefnb,0.0,0.0,Neutral
1852,awesome lovefnb,1.0,1.0,Positive
1853,highnrich cant remember last used physical cards physicalcash cc,0.0,0.10476190476190475,Neutral
1854,lovefnb mother law catering company town strongindependen example n everyone believe,0.0,0.0,Neutral
1855,lovefnb,0.0,0.0,Neutral
1856,play fnb maybe one day will lucky lovefnb,0.3333333333333333,0.8333333333333334,Positive
1857,lottery,0.0,0.0,Neutral
1858,asking bank statement obtained without court order personal info safe banks,0.25,0.4,Positive
1859,mom,0.0,0.0,Neutral
1860,lovefnb make bake magwainya business going well,0.0,0.0,Neutral
1861,autumn stone gallery female owned business taking slate stone cladding tiles industry lovefnb,0.0,0.16666666666666666,Neutral
1862,lovefnb,0.0,0.0,Neutral
1863,lovefnb,0.0,0.0,Neutral
1864,applepay finally working new resolution use physical cards little possible think thats good resolution time living,0.10814393939393939,0.6162337662337662,Positive
1865,inspiration woman hammarsdale around durban lovefnb,0.0,0.0,Neutral
1866,mother lovefnb,0.0,0.0,Neutral
1867,need iphone pro max,0.0,0.0,Neutral
1868,lovefnb,0.0,0.0,Neutral
1869,year old female sell chickens community im thinking starting vegetables now im proud,0.225,0.3666666666666667,Positive
1870,expect ebucks rewards now th august yet receive ebucks allocation month july,0.0,0.0,Neutral
1871,happened someone really close worst told admit claim will lenient dismissed admitting something didnt,-0.10000000000000002,0.7000000000000001,Negative
1872,lady area sells seconhand clothes incomeshe inspiration many including myselfshe shows woman self employed sucessful lovefnb,0.5,0.5,Positive
1873,lady area sells seconhand clothes incomeshe inspiration many including myselfshe shows woman self employed sucessful lovefnb,0.5,0.5,Positive
1874,local takeaway areaa lady started cooking house went bigshe now shop busy food tastylovefnb,0.05,0.15,Positive
1875,local takeaway areaa lady started cooking house went bigshe now shop busy food tastylovefnb,0.05,0.15,Positive
1876,nominate franchise owner blaq botanique kimberley specialize luxury gifting idea lovefnb,0.0,0.0,Neutral
1877,lovefnb miss khethiwe m mchunu,0.0,0.0,Neutral
1878,cm let sue see succeeds believe strongly feels case thats rout must follow,0.5666666666666667,0.41666666666666663,Positive
1879,acceptable way shape form warning fraudshivambo dirty happy take vbs money stolen women children disgrace kyc fnb must paybackthemoney,0.10000000000000003,0.9,Positive
1880,lovefnb mavidaguesthouse based bronkhorstspruit east pretoria operation past years information follow link,-0.25,0.25,Negative
1881,palesamokhine,0.0,0.0,Neutral
1882,lovefnb,0.0,0.0,Neutral
1883,lovefnb,0.0,0.0,Neutral
1884,hey getting ebucks,0.0,0.0,Neutral
1885,business account apple pay,0.0,0.0,Neutral
1886,great news lovefnb,0.8,0.75,Positive
1887,fraudshivambu enabled private wealth account splurged vbs pension money gucci louis vuitton burberry fabiani versace nel fnb allow kyc,0.0,0.375,Neutral
1888,lovefnb tshegom established runs storyville montessori randburg commitment nurture future leaders will contribute positively community city province country beyond storyville professionally run passion evident,0.14431818181818182,0.2551136363636364,Positive
1889,inspired owner azos properties business graduate owns azos caf help students job varsity applications hair stylist braidebyzee celebrate women take hustle seriously lovefnb,-0.3333333333333333,0.6666666666666666,Negative
1890,calculator fnb interested fees double shittest priced banks hopefully today o confirmation closed account,0.049999999999999996,0.19999999999999998,Positive
1891,,0.0,0.0,Neutral
1892,lovefnb,0.0,0.0,Neutral
1893,amazing lovefnb,0.6000000000000001,0.9,Positive
1894,size,0.0,0.0,Neutral
1895,mina promise give gig minutes boma minutes put two months now nothing,0.0,0.0,Neutral
1896,listed three new etns one etn will track bn global clean energy ucits etf second etn will track bn msci world socially responsible ucits etf third etn will track bn ishares global water ucits etf,0.10043290043290044,0.2435064935064935,Positive
1897,owned female business inspires business strong social conscience relevant times lovefnb,0.21666666666666667,0.4666666666666667,Positive
1898,new global clean energy global water etn,0.12575757575757576,0.28863636363636364,Positive
1899,cm letter means current tax matters finalized,0.0,0.4,Neutral
1900,lovefnb,0.0,0.0,Neutral
1901,lovefnb,0.0,0.0,Neutral
1902,lovefnb,0.0,0.0,Neutral
1903,something spirit south africans resilient seeing south africans come together rebuild adapt evolve thing makes proud south africans matter odds better ad thechangeables fnb,0.65,0.75,Positive
1904,lovefnb,0.0,0.0,Neutral
1905,lovefnb,0.0,0.0,Neutral
1906,banks make money wasting time,0.0,0.0,Neutral
1907,lovefnb,0.0,0.0,Neutral
1908,lovefnb,0.0,0.0,Neutral
1909,well ots th still ebucks,0.0,0.0,Neutral
1910,lovefnb,0.0,0.0,Neutral
1911,lovefnb,0.0,0.0,Neutral
1912,lovefnb,0.0,0.0,Neutral
1913,lovefnb,0.0,0.0,Neutral
1914,lovefnb,0.0,0.0,Neutral
1915,lovefnb,0.0,0.0,Neutral
1916,lovefnb,0.0,0.0,Neutral
1917,lovefnb,0.0,0.0,Neutral
1918,private clients mean thieves looters fraudshivambo,-0.15625,0.53125,Negative
1919,supporting dirty politicians allowing launder vbs pension money bank accounts kyc politicallyexposed nel support,-0.175,0.525,Negative
1920,lovefnb,0.0,0.0,Neutral
1921,thechangeables,0.0,0.0,Neutral
1922,lovefnb,0.0,0.0,Neutral
1923,lovefnb,0.0,0.0,Neutral
1924,lovefnb,0.0,0.0,Neutral
1925,fnb law fairness transparency want one day message will rite people,0.0,0.0,Neutral
1926,time will come promise will stop calling help,0.0,0.0,Neutral
1927,pay back money jaques cilliers go hell kyc nel disgrace wierzycka,0.0,0.0,Neutral
1928,lovefnb help elders church battling covid amp allowed attend church activities thechangeables,0.0,0.0,Neutral
1929,,0.0,0.0,Neutral
1930,now fnb disagreements clients business people interfere nd freez accountsmy account freezd delayed deliver clientyou people suck shem im gona make sure sue interfering businessshit bank,0.5,0.8888888888888888,Positive
1931,im proud mveledzo cooperative led mabel dikobe female colleagues alexandra daily go streets educate sort recyclable materials waste im really inspired,0.16,0.2733333333333333,Positive
1932,amazing healthtech company two female cofounders young women occupying key roles company loads work using tech help individuals healthcare providers fight covid businesses reopen safely sa zim lovefnb,0.24000000000000005,0.5933333333333334,Positive
