date,cleaned_tweet,polarity,subjectivity,Sentiment,username,Base_tweet,language,hashtags,retweet_id,reply_to,nlikes,search,Bank,mean,rolling
2021-09-02 11:58:31,grow money spending unnecessary goods save amp invest earn interest,-0.4,0.9,Negative,Mich2612,@Nedbank #TakeMoneySeriously I grow my money by not spending on unnecessary goods and save &amp; invest where I earn interest,en,['takemoneyseriously'],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.07436516909539509,0.06997580422395659
2021-09-02 11:58:49,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@till has helped me to save on bank charges and avoid standing in long lines and its saver... #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0743013266061264,0.06943232596308703
2021-09-02 11:59:20,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver. #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07423754962993034,0.06932856199613388
2021-09-02 11:59:29,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07417383806601754,0.06922497817495668
2021-09-02 11:59:38,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver . #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07411019181380533,0.06912157403083269
2021-09-02 11:59:46,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver.  #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0740466107729171,0.06901834909666386
2021-09-02 11:59:57,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver .  #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07398309484318187,0.06891530290696979
2021-09-02 12:00:11,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver  .  #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07391964392463365,0.06891530290696979
2021-09-02 12:00:35,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver..  #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07385625791751108,0.06887201286367975
2021-09-02 12:00:46,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative,Leonie01221338,@FNBSA Cash@Till has helped me to save on bank charges and avoid standing in long lines and its saver  #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07379293672225672,0.06882872282038971
2021-09-02 12:00:56,hi guys kindly help assist tumi new kindly retweet single mom cant make ends meet point seeking assistance tumi studying thanks,0.292987012987013,0.5337662337662338,Positive,Lerato_Kekana_,"Hi guys, Kindly Help me assist Tumi to get a new #Laptop kindly retweet. 👏👏 A single mom who can't make ends meet at this Point she's seeking for assistance.  Tumi is studying #SoftwareEngineering @CapitecBankSA @HP @Lenovo @Dell @IncConnection @FNBSA @AbsaSouthAfrica  Thanks.  https://t.co/3edqAQOp7P",en,"['laptop', 'softwareengineering']",,[],2,FNBSA,FNB,0.073904941871089,0.06902263137589716
2021-09-02 12:01:39,tnk u n hope will assistance asap n hope relationship will carry even years come,0.0,0.0,Neutral,mbovusfiso,@StandardBankZA Tnk u n hope i will be assistance ASAP n hope our relationship will carry on even more years to come.,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07386719675266659,0.06896297482328187
2021-09-02 12:02:23,saves long queues,-0.05,0.4,Negative,Keabets41877617,@FNBSA It saves me from long queues #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0738039669431961,0.06891975961152733
2021-09-02 12:03:01,youre welcome,0.8,0.9,Positive,Nedbank,@Thabang79937688 You're welcome 🙂,en,[],,"[{'screen_name': 'Thabang79937688', 'name': 'Thabang Godfrey', 'id': '1387843056934785029'}]",0,Nedbank,Nedbank,0.07417447512332713,0.06961120299959993
2021-09-02 12:04:05,sorry feel way kindly send us dm details addressed,0.04999999999999999,0.95,Positive,Nedbank,"@AfricaPaint We're sorry you feel this way, kindly send us a DM with more details so we can have this addressed with you.",en,[],,"[{'screen_name': 'AfricaPaint', 'name': 'Kabelo Paint-AFrica', 'id': '1238114542967816192'}]",0,Nedbank,Nedbank,0.07416214749705313,0.06919564175651999
2021-09-02 12:04:13,lehlohonolo committed employee de personally ask whenever branch service,0.0,0.3,Neutral,MotsekiMabuya1,@malaza4life @FNBSA Lehlohonolo is the most committed employee de. I personally ask for him whenever I @FNBSA branch service,en,[],,"[{'screen_name': 'malaza4life', 'name': 'Lucky Ntuka', 'id': '116670973'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",1,FNBSA,FNB,0.07412434823737063,0.06919564175651999
2021-09-02 12:04:19,saves time,0.0,0.0,Neutral,HazelNut4218334,@FNBSA #LoveFNB saves me time,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07408658748941477,0.0691358356703
2021-09-02 12:04:24,love cash till shoprite dont need must still cash better card safer,0.5,0.55,Positive,StemmetCarol,@FNBSA #LoveFNB  I love it to get cash at till at shoprite. You dont need that must but still no you have cash on you. But for me better with a card safer,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0743034476790841,0.06950791180529975
2021-09-02 12:05:31,sent dm,0.0,0.0,Neutral,speciallady87,@FNBSA I sent you a DM,en,[],,[],0,FNBSA,FNB,0.07426563421970543,0.06942393708199691
2021-09-02 12:07:21,lottery need ro start live draws cause sxamming us shit,-0.03181818181818183,0.65,Negative,george_visagie,@sa_lottery @FNBSA You need ro start having live draws cause you are sxamming us with this shit,en,[],,"[{'screen_name': 'sa_lottery', 'name': '#PhandaPushaPlay', 'id': '380226887'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07421167500503713,0.069133009286463
2021-09-02 12:09:51,nav money helped budget,0.0,0.0,Neutral,Ingrid1o1,@FNBSA Nav money helped to budget #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07417394664967107,0.07068186023427979
2021-09-02 12:10:05,ngicela imali phori bhuti nedbank,0.0,0.0,Neutral,Cas_Per__,@_DJMaphorisa Ngicela imali Phori bhuti🥺 0784013701 Nedbank,und,[],,"[{'screen_name': '_DJMaphorisa', 'name': 'Madumane', 'id': '1431556362534891527'}]",2,Nedbank,Nedbank,0.07413625663612958,0.07062029066961578
2021-09-02 12:11:05,nav helped view cars online,0.0,0.0,Neutral,KemisetsoMashi1,@FNBSA #LoveFNB nav has helped view cars online,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07409860490599442,0.07074111336033259
2021-09-02 12:11:32,disgusting try defaulting theyll call x day,-1.0,1.0,Negative,NicciHeneke,@sankofaspace @FNBSA Disgusting  Try defaulting! Then they’ll call you 4 x a day😂,en,[],,"[{'screen_name': 'sankofaspace', 'name': 'FKA Ketang Kirsty', 'id': '351429919'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",1,FNBSA,FNB,0.07355337718776803,0.06980759887614747
2021-09-02 12:11:47,give shout ms pearl standard bank newmarket branch excellent customer service able resolved account issue within mins,0.5,0.5416666666666666,Positive,Mel_Zola8,"@StandardBankZA i would like to give a shout out to Ms Pearl at Standard bank NewMarket branch for her excellent customer service, she was able to resolved my account issue within 5mins.",en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0737697377269929,0.07018233093287557
2021-09-02 12:12:21,helped save time long queues,-0.05,0.4,Negative,Amukelani08848,@FNBSA It has helped me save time and long queues #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0737069741683078,0.07089739835304373
2021-09-02 12:13:20,part funds women ffw stokvel number years opted initiative rendered letter jan havent received money one signatories liaising telling us delaying,0.0,0.0,Neutral,akasibe,I have been part of the Funds For Women (FFW) stokvel for number of years. I opted out of the initiative and rendered my letter in Jan 2020…since then I haven’t received my money and one of the signatories that we been liaising with is telling us that @FNBSA is delaying.,en,[],,[],0,FNBSA,FNB,0.07366961635068575,0.0708356410374052
2021-09-02 12:13:39,won someone banking nedbank jig,0.0,0.0,Neutral,ChiefOfVibez,If it's won by someone who's banking with Nedbank then the jig is up.,en,[],,[],0,Nedbank,Nedbank,0.07363229638292958,0.07089739835304373
2021-09-02 12:13:41,lottery,0.0,0.0,Neutral,Sivu_Kose,@sa_lottery @StandardBankZA 🕯️🕯️🕯️🕯️🕯️🕯️,und,[],,"[{'screen_name': 'sa_lottery', 'name': '#PhandaPushaPlay', 'id': '380226887'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07359501420754581,0.0708356410374052
2021-09-02 12:13:41,guys issues instant payments please find answering,0.0,0.6666666666666666,Neutral,Sboh_McGarden,@Nedbank are you guys having issues with instant payments again? And please find out before answering me.,en,[],,[],0,Nedbank,Nedbank,0.07355776976715739,0.07077399121926993
2021-09-02 12:14:03,lml mcyong rc wow great speet,0.45,0.875,Positive,Fredo0831,@malose_lml @Ndumie_Mcyong @tumisole @RunningWithTum1 @Nedbank_RC @MmotlanaL Wow that's great 👏🏼👏🏼👏🏼 speet🔥,en,[],,"[{'screen_name': 'malose_lml', 'name': 'MminaTlouLekonkwane™', 'id': '2855757309'}, {'screen_name': 'Ndumie_Mcyong', 'name': 'Ndumie Mcyong', 'id': '1106173400'}, {'screen_name': 'tumisole', 'name': 'Tumi Sole', 'id': '171977969'}, {'screen_name': 'RunningWithTum1', 'name': '@RunningWithTumiSole', 'id': '1214266775572905984'}, {'screen_name': 'Nedbank_RC', 'name': 'Nedbank Running Club', 'id': '588053842'}, {'screen_name': 'MmotlanaL', 'name': 'MR LESIBA SIR', 'id': '1284755169461391364'}]",1,Nedbank,Nedbank,0.0737481806069312,0.07073047511831258
2021-09-02 12:14:48,useless fraud department friend friends scammed banks helping standard bank yona bare ke ye,-0.15,0.10000000000000002,Negative,TshepiMamashela,Also @StandardBankZA has the most useless fraud department. My friend's other friends who were also scammed have their banks helping them but Standard bank yona bare ke ye @SAPoliceService.,en,[],,[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07363506221430889,0.07059992681544051
2021-09-02 12:15:00,save time convenient buy groceries cash,0.0,0.0,Neutral,Outjie18,@FNBSA It save time and very convenient I buy groceries and get cash #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07359785399691914,0.07053853557473144
2021-09-02 12:15:12,lml mcyong rc stunning performance tlou,0.5,1.0,Positive,selepesy83,@malose_lml @Ndumie_Mcyong @tumisole @RunningWithTum1 @Nedbank_RC @MmotlanaL Stunning performance Tlou 🔥🔥🔥🔥🔥,en,[],,"[{'screen_name': 'malose_lml', 'name': 'MminaTlouLekonkwane™', 'id': '2855757309'}, {'screen_name': 'Ndumie_Mcyong', 'name': 'Ndumie Mcyong', 'id': '1106173400'}, {'screen_name': 'tumisole', 'name': 'Tumi Sole', 'id': '171977969'}, {'screen_name': 'RunningWithTum1', 'name': '@RunningWithTumiSole', 'id': '1214266775572905984'}, {'screen_name': 'Nedbank_RC', 'name': 'Nedbank Running Club', 'id': '588053842'}, {'screen_name': 'MmotlanaL', 'name': 'MR LESIBA SIR', 'id': '1284755169461391364'}]",2,Nedbank,Nedbank,0.07381320861611261,0.07091165587397147
2021-09-02 12:16:42,mentions us communication head stokvel theres whole trail hurdles wrong account type now migrating account,-0.15,0.65,Negative,akasibe,She also mentions to us that she has been in communication with @FNBSA Head of Stokvel. There’s been a whole trail of hurdles from wrong account type now it’s the migrating of the account.,en,[],,[],0,FNBSA,FNB,0.07370022870262644,0.07090836176056528
2021-09-02 12:17:29,next time need consultant im bringing lunch book hour minutes wait,0.0,0.0,Neutral,StrongAnn,@Nedbank next time I need a consultant I'm bringing lunch and a book!! 😣 More than an hour and 15 minutes wait! 😡,en,[],,[],0,Nedbank,Nedbank,0.07366304392527899,0.07090836176056528
2021-09-02 12:18:12,sa banks milk fnb will charge u buying electricity play lotto plus buy airtime ect capitec joining charge u depositing atm capitec acc wait done end monthly fee still come shit,-0.2,0.8,Negative,NBaduza,"SA banks = Milk Fnb will charge u for buying Electricity R3 to play lotto R3 plus to buy Airtime ect. Capitec is also joining, they charge u for depositing from ATM to your own Capitec Acc. Wait they not done End off monthly fee still to come. We in shit @FNBSA @CapitecBankSA",en,[],,[],0,FNBSA,FNB,0.07352503936455017,0.07077747170820925
2021-09-02 12:18:53,unfortunate one now opt take platform feel taken granted whoever involved ive customer many years worked organization,0.0,0.75,Neutral,akasibe,"It’s so unfortunate that one can now opt to take this here in this platform ,because I feel that we have been taken for granted by whoever that is involved @FNBSA ..I’ve been a customer with you for many years and worked with this organization but this…",en,[],,[],0,FNBSA,FNB,0.07348798037293497,0.07071576510689433
2021-09-02 12:19:14,love fnb got good service atm always point,0.6,0.6000000000000001,Positive,Memory26446994,"@FNBSA I love FNB ..YOU GOT GOOD SERVICE, YOUR ATM ARE ALWAYS IN POINT....",en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07375322572287303,0.07123886885580454
2021-09-02 12:19:15,ame,0.0,0.0,Neutral,IsaacNkuna17,@FNBSA @Kantar_AME #LoveFNB,und,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}, {'screen_name': 'Kantar_AME', 'name': 'Kantar Africa & Middle East', 'id': '1197486460997439489'}]",0,FNBSA,FNB,0.07371608915402969,0.07117681409199285
2021-09-02 12:20:13,never lost travel even dont know place,0.0,0.0,Neutral,TinyOneGirl,@FNBSA #LoveFNB I never get lost. I travel even if I don't know the place 🥳,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07367898996472218,0.07122433819611258
2021-09-02 12:20:42,dlamini will content without,0.0,0.0,Neutral,ZoeMsutwana,@Tay_Dlamini @FNBSA 🤣🤣🤣🤣🤣 what will my content be without you? 🥺,en,[],,"[{'screen_name': 'Tay_Dlamini', 'name': 'Mrs Diggs', 'id': '133665934'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07364192809854274,0.07116229608966997
2021-09-02 12:21:22,less stress fun now thats something subscribe,0.06666666666666667,0.13333333333333333,Positive,ZoeMsutwana,"@AdelaidePiet @FNBSA Less stress, more fun! Now that’s something I can subscribe to 👌🏾♥️",en,[],,"[{'screen_name': 'AdelaidePiet', 'name': 'Adelaide', 'id': '1709373121'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",6,FNBSA,FNB,0.07363842117977358,0.07091919434258162
2021-09-02 12:22:16,hate nedbank atms make sound ive won money,-0.2,0.65,Negative,Yared_TheGuy,Hate Nedbank ATMs as they make a sound like I’ve won my money,en,[],,[],1,Nedbank,Nedbank,0.07350091443546214,0.07093034607599748
2021-09-02 12:22:32,hi khaya truly sorry experience please dm us id contact number take look,-0.5,1.0,Negative,Nedbank,@Khayac Hi Khaya. We're truly sorry for your experience. Please DM us your id and contact number so we can take a look for you.,en,[],,"[{'screen_name': 'Khayac', 'name': 'Khaya Cokoto', 'id': '39979181'}]",0,Nedbank,Nedbank,0.07321286776824192,0.07043171695278701
2021-09-02 12:23:28,good samaritan donate electricity food son hospital dont see everyday cant afford,0.24999999999999997,0.6000000000000001,Positive,Nthabis85361799,@FNBSA Can a good Samaritan donate electricity and food for me. My son is in hospital i dont see him everyday because i can't afford to,en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07330161632859922,0.07074448585145612
2021-09-02 12:25:41,need personal account standard bank use facility apply new id card canal walkcentury city,0.04545454545454545,0.2515151515151515,Positive,tonyseifart,@StandardBankZA Do I need to have a personal account at Standard Bank to use the facility to apply for a new ID Card at Canal Walk/Century City?,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07328764388962578,0.07062285018375344
2021-09-02 12:26:00,guys happening instant payments today,0.0,0.6666666666666666,Neutral,Sboh_McGarden,@Nedbank guys what is happening with instant payments today????,en,[],,[],0,Nedbank,Nedbank,0.07325088980542838,0.07062285018375344
2021-09-02 12:26:02,sandton offline please tell us back online iyooo haai phela,0.0,0.0,Neutral,sipho63,The @FNBSA in Sandton is offline please tell us when it’s back online iyooo haai phela,en,[],,[],0,FNBSA,FNB,0.07321417256743067,0.07056068218183112
2021-09-02 12:26:42,ive line home affairs hours booked paid online hoping bank slot nothing tell go home affairs debacle,0.0,0.0,Neutral,Tatum57572781,@OUTASA @BusinessTechSA I’ve been in the line at home affairs for 3hours. I booked and paid online hoping to get a bank slot. Nothing. @FNBSA …they tell you to go to Home Affairs. It’s a debacle!!,en,[],,"[{'screen_name': 'OUTASA', 'name': 'OUTA', 'id': '509871362'}, {'screen_name': 'BusinessTechSA', 'name': 'BusinessTech', 'id': '405484835'}]",0,FNBSA,FNB,0.0731774921202526,0.07016455542126775
2021-09-02 12:29:14,things will make break south africa next year nedbank economics chief,0.0,0.0,Neutral,BusinessTechSA,5 things that will make or break South Africa over the next year: Nedbank economics chief  https://t.co/xGyXGtVafA,en,[],,[],9,Nedbank,Nedbank,0.07314084840862503,0.07065157821269687
2021-09-02 12:29:25,help simply means make easier someone something offer service,0.0,0.35714285714285715,Neutral,LeeAnnStylish,@FNBSA #LoveFNB #TheChangeables Help simply means to make it easier for someone to do something when you offer service,en,"['lovefnb', 'thechangeables']",,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07310424137738948,0.07065157821269687
2021-09-02 12:37:14,replied dms,0.0,0.0,Neutral,KidBuu97279298,@FNBSA Replied at the DMs #LoveFNB @FNBSA,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07306767097149784,0.07005619363643105
2021-09-02 12:38:16,getting notifications ahead time,0.0,0.0,Neutral,MpLizza,@FNBSA Getting those notifications ahead of the time 👌🏾👌🏾👌🏾💯 #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07303113713601209,0.07011896800348878
2021-09-02 12:39:34,withdraw money till easy safer atm scared robbersi feel safe time multitasking shopping cash one helpful life hackers thank much life saver thank much,0.3333333333333333,0.43333333333333335,Positive,Lesego129,"@FNBSA To withdraw the money @ the till is very easy and it's safer than the ATM. I am not scared of any robbers,I feel safe all the time. Multitasking while shopping is a cash @till is one of those helpful life hackers. Thank you very much #LoveFNB your my life saver, thank you so much",en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07316122319108322,0.06971373574975477
2021-09-02 12:39:58,money free withdrawals cash till,0.4,0.8,Positive,Duchess_Xolly,@FNBSA #LoveFNB you get more money because it free withdrawals at cash till,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07332447932335541,0.07000995661455321
2021-09-02 12:40:17,congratulations,0.0,0.0,Neutral,andre_pitout,@Nedbank Congratulations👏,en,[],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.07328787199468674,0.06960636917060702
2021-09-02 12:40:17,please assist havent received notification accept payment cant move forward coz still stuck payment step,0.0,0.0,Neutral,LOVE_LENAJSA,"@HomeAffairsSA @Nedbank please assist, I haven't received a notification to accept payment and I can't move forward coz it's still stuck on the payment step  https://t.co/boHyALZoYA",en,[],,[],0,Nedbank,Nedbank,0.07325130120027822,0.06954399787206704
2021-09-02 12:41:18,lml mcyong rc outstanding performance champ,0.5,0.875,Positive,Dinny96613107,@malose_lml @Ndumie_Mcyong @tumisole @RunningWithTum1 @Nedbank_RC @MmotlanaL Outstanding performance champ🔥🔥🔥  https://t.co/hVFSX79R9k,en,[],,"[{'screen_name': 'malose_lml', 'name': 'MminaTlouLekonkwane™', 'id': '2855757309'}, {'screen_name': 'Ndumie_Mcyong', 'name': 'Ndumie Mcyong', 'id': '1106173400'}, {'screen_name': 'tumisole', 'name': 'Tumi Sole', 'id': '171977969'}, {'screen_name': 'RunningWithTum1', 'name': '@RunningWithTumiSole', 'id': '1214266775572905984'}, {'screen_name': 'Nedbank_RC', 'name': 'Nedbank Running Club', 'id': '588053842'}, {'screen_name': 'MmotlanaL', 'name': 'MR LESIBA SIR', 'id': '1284755169461391364'}]",2,Nedbank,Nedbank,0.0734641434440686,0.06957250878767474
2021-09-02 12:42:38,used pay outstanding fine,0.45833333333333337,0.6875,Positive,Mkhathini_03,@FNBSA Used it to pay my outstanding fine #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07365600246195955,0.06953517306485514
2021-09-02 12:43:47,helps save dont charged withdraw atm,0.0,0.0,Neutral,Nthabisengmg24,@FNBSA Helps me save because I don't get charged to withdraw at ATM 😁    #LoveFNB  https://t.co/BXzKoy9lty,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07361930290916337,0.06908714439102001
2021-09-02 12:44:12,helps save dont charged withdraw atm,0.0,0.0,Neutral,Nthabisengmg24,@FNBSA Helps me save because I don't get charged to withdraw at ATM.😆    #LoveFNB  https://t.co/BXzKoy9lty,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07358263990970661,0.06908714439102001
2021-09-02 12:45:14,lml mcyong rc think pace normal,0.15,0.6499999999999999,Positive,Mashalete,@malose_lml @Ndumie_Mcyong @tumisole @RunningWithTum1 @Nedbank_RC @MmotlanaL And you think this pace is normal?  https://t.co/CaKxwpCND2,en,[],,"[{'screen_name': 'malose_lml', 'name': 'MminaTlouLekonkwane™', 'id': '2855757309'}, {'screen_name': 'Ndumie_Mcyong', 'name': 'Ndumie Mcyong', 'id': '1106173400'}, {'screen_name': 'tumisole', 'name': 'Tumi Sole', 'id': '171977969'}, {'screen_name': 'RunningWithTum1', 'name': '@RunningWithTumiSole', 'id': '1214266775572905984'}, {'screen_name': 'Nedbank_RC', 'name': 'Nedbank Running Club', 'id': '588053842'}, {'screen_name': 'MmotlanaL', 'name': 'MR LESIBA SIR', 'id': '1284755169461391364'}]",2,Nedbank,Nedbank,0.07362067742095116,0.06947055138523232
2021-09-02 12:45:52,thank,0.0,0.0,Neutral,VanishreePilla1,@FNBSA Thank you,en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07358405021825416,0.0695957235498904
2021-09-02 12:46:50,good day mr muzenda thank engaging us kindly dm card mobile phone numbers assist nc,0.5666666666666668,0.7333333333333334,Positive,NedbankZimbabwe,@MuzendaJulius Good day Mr Muzenda. Thank you for engaging us. Kindly DM your card and mobile phone numbers so we can assist. nc,en,[],,"[{'screen_name': 'MuzendaJulius', 'name': 'Julius Muzenda', 'id': '4866869080'}]",0,Nedbank,Nedbank,0.07382924296636377,0.07016944978092425
2021-09-02 12:49:39,withdrawal made easy cash free charge,0.4166666666666667,0.8166666666666667,Positive,Mkhathini_03,@FNBSA Withdrawal made easy with Cash@Till and it's free of charge #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07399963930021083,0.07166067935707573
2021-09-02 12:50:43,rebosis reached agreement nedbank extend expiring debt rbn facilities months rbn debt facilities meant expire end august kicking road,0.0,0.0,Neutral,MaanoMadima,Rebosis has reached an agreement with Nedbank to extend the expiring debt (R7.9bn) facilities by a further 6 months. The R7.9bn debt facilities were meant to expire by the end of August.  Are they kicking the can down the road?  https://t.co/lIhzY1V0a5,en,[],,[],2,Nedbank,Nedbank,0.07396287842624152,0.07131066302804959
2021-09-02 12:50:46,rebosiss side nothing happen without nod nedbank feb rebosis interestbearing borrowings stood rbn see break investec rm nedbank bn standard bank rm sanlam rm rmb rm total bn,0.0,0.375,Neutral,MaanoMadima,"However, on Rebosis’s side, nothing can happen without a nod from Nedbank.  As at 28 Feb 2021, Rebosis Interest-bearing borrowings stood at R9,511bn (see break down below)   Investec R663m Nedbank R7 854bn Standard Bank R158m Sanlam R593m RMB R246m Total R9 514bn",en,[],,[],2,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07392615405760884,0.0712458940334737
2021-09-02 12:50:46,rebosiss side nothing happen without nod nedbank feb rebosis interestbearing borrowings stood rbn see break investec rm nedbank bn standard bank rm sanlam rm rmb rm total bn,0.0,0.375,Neutral,MaanoMadima,"However, on Rebosis’s side, nothing can happen without a nod from Nedbank.  As at 28 Feb 2021, Rebosis Interest-bearing borrowings stood at R9,511bn (see break down below)   Investec R663m Nedbank R7 854bn Standard Bank R158m Sanlam R593m RMB R246m Total R9 514bn",en,[],,[],2,Nedbank,Nedbank,0.07388946613996238,0.07118124258698234
2021-09-02 12:50:51,rebosiss investment properties valued billion pledged security nedbank bank corporate investec limited standard bank limited sanlam rmb facilities amounting billion,-0.03571428571428571,0.07142857142857142,Negative,MaanoMadima,"Rebosis’s investment properties are valued at ~R13.2 billion and have been pledged as security for Nedbank Bank corporate, Investec Limited , Standard Bank Limited, Sanlam and RMB facilities amounting to ~R9.6 billion.",en,[],,[],3,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0738350991995585,0.0709749077844588
