date,cleaned_tweet,polarity,subjectivity,Sentiment,date,username,Base_tweet,hashtags,nlikes,search,Bank,mean,rolling
2021-08-19 09:09:26,great products women lingerie beautiful range colors different women skin color lovefnb,0.5499999999999999,0.7833333333333333,Positive,2021-08-19 09:09:26,phat_siiFashion,"@FNBSA @GuguIntimates great products for women lingerie, they have beautiful range of colors for different women skin color #LoveFNB",['lovefnb'],0,FNBSA,StandardBank,0.08239654208909857,0.08118804588144196
2021-08-19 09:09:27,mahlangu selling atchar price kg kg kg regular garlic garlic chilli hustle doesnt sleep works hard make happen lovefnb,-0.14583333333333334,0.3092948717948718,Negative,2021-08-19 09:09:27,Im_MrGP,"@FNBSA @Bongs_Mahlangu who is selling Atchar at the price of 1KG R40.00 4KG R150 9KG R300 (Regular, Garlic and Garlic Chilli) She is a Hustle she doesn't sleep she works hard to make it happen 👌 #LoveFNB  https://t.co/D7WoiBP3os",['lovefnb'],5,FNBSA,StandardBank,0.0822489160377257,0.0810234183403145
2021-08-19 09:10:10,helping children basic computer knowledge free charge realized children struggling varsity loveisnottourism,0.2,0.4625,Positive,2021-08-19 09:10:10,KaraboSegopo,@FNBSA @BontleMphahlel1  she's helping children with basic computer knowledge free of charge because she realized children are struggling when they get to Varsity #LoveIsNotTourism,['loveisnottourism'],0,FNBSA,StandardBank,0.08232503179982156,0.08110963325456065
2021-08-19 09:10:23,mahlangu sells delicious achaar determinedshe wake early sell achaar streetsshe making big movesi wish best journey success lovefnb,0.48,0.34,Positive,2021-08-19 09:10:23,PontshoMofoke16,"@FNBSA @Bongs_Mahlangu She sells very delicious Achaar and She is determined,She wake up early to sell her Achaar to Streets...She is making big moves,I just wish her all best on her journey and Success #LoveFNB",['lovefnb'],0,FNBSA,StandardBank,0.08258192777411108,0.08139847493938719
2021-08-19 09:10:36,im inspired portia mngomezulu now multi million rand business owner sells owns portia m products well lovefnb,0.0,0.0,Neutral,2021-08-19 09:10:36,OliverD57764701,@FNBSA I'm inspired by portia mngomezulu who is now a multi million rand business owner and sells and owns Portia M products which are doing well. #LoveFNB  https://t.co/1ST1VffOfl,['lovefnb'],0,FNBSA,StandardBank,0.08252861471550933,0.08133957589818648
2021-08-19 09:10:39,hair jewelry champopo buisness sells great quality everyone must support representing women well lovefnb,0.8,0.75,Positive,2021-08-19 09:10:39,phatQuen,"@FNBSA @DJZinhle  hair, jewelry and Champopo buisness.  She sells great quality and  everyone  must support  her . She's  representing women very well #LoveFNB",['lovefnb'],2,FNBSA,StandardBank,0.08299149948020901,0.0818592146719405
2021-08-19 09:10:40,horrray,0.0,0.0,Neutral,2021-08-19 09:10:40,SouthAfricanpol,Horrray @FNBSA,[],0,FNBSA,StandardBank,0.08293799109885491,0.08180006784053014
2021-08-19 09:11:12,portia m products everyone supporting love products seen lot people clear skins using gaining self confidence againlovefnb,0.2833333333333333,0.41111111111111115,Positive,2021-08-19 09:11:12,Mayah_al7,@FNBSA Portia m products are what everyone should be supporting. I love their products and I have seen a lot of people clear their skins using them and gaining self confidence again.#LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08306711180905754,0.08194557922355743
2021-08-19 09:11:18,im inspired portia mngomezulu now multi million rand business owner sells owns portia m products well lovefnb,0.0,0.0,Neutral,2021-08-19 09:11:18,OliverD57764701,I'm inspired by portia mngomezulu who is now a multi million rand business owner and sells and owns Portia M products which are doing well. #LoveFNB @FNBSA  https://t.co/BD8Mah4SI9,['lovefnb'],0,FNBSA,StandardBank,0.08301362364948957,0.08188645542902384
2021-08-19 09:11:23,mahlangu role model life dont give lovefnb lovefnb savingsgoals lovefnb lovefnb,0.0,0.0,Neutral,2021-08-19 09:11:23,NKOSIVU32392248,"@FNBSA @Bongs_Mahlangu she is my role model,  in life don't give up #LoveFNB #LoveFNB #SavingsGoals #LoveFNB #LoveFNB  https://t.co/SpblF3gn42","['lovefnb', 'lovefnb', 'savingsgoals', 'lovefnb', 'lovefnb']",0,FNBSA,StandardBank,0.0829602043292518,0.0818274168887001
2021-08-19 09:11:36,yall serious,-0.3333333333333333,0.6666666666666666,Negative,2021-08-19 09:11:36,tbangsatoo,@FNBSA @Rbjacobs y’all cannot be serious with this 😡  https://t.co/3NpiHodaW0,[],0,FNBSA,StandardBank,0.08269249144329514,0.08152830971995224
2021-08-19 09:11:57,yearoldchef opened bakery home amp used wheelbarrow sell breadshe recently bought bakkie amp now supplies products tuckshops area sells breadrolls now employs people lovefnb,0.0,0.25,Neutral,2021-08-19 09:11:57,Im_MrGP,"@FNBSA A 34-year-old,chef, @TumeloMotau opened a bakery at her home &amp; used a wheelbarrow to sell the bread.She has just recently bought a bakkie &amp; now supplies her products in tuckshops in the area. She sells bread,rolls She now also employs 2 people #LoveFNB  https://t.co/8umsH7oujp",['lovefnb'],0,FNBSA,StandardBank,0.08263934716858866,0.08146961403260886
2021-08-19 09:11:58,lovefnb started photography business shoots borrowing camera lens save husband started making infinity tables kids us covid shorttime,0.0,0.0,Neutral,2021-08-19 09:11:58,ChannelFourie,@FNBSA #loveFNB i started a photography business with shoots from R100. Borrowing camera and lens to save up to get my own. My husband has started making infinity tables for kids@christofourie to get us through covid shorttime ❤️,['lovefnb'],0,FNBSA,StandardBank,0.08258627115884647,0.08141100279949187
2021-08-19 09:12:04,lovefnb,0.0,0.0,Neutral,2021-08-19 09:12:04,RidingsLucille,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08253326328262128,0.08135247583845702
2021-08-19 09:12:19,definitely making moves support full time mum four striving create employment community country change wish see others halala melishia see mostkeep going superwoman,0.175,0.525,Positive,2021-08-19 09:12:19,Adrian26404974,@FNBSA @Melishia11 is definitely making moves! 👏👏👏 Why should we support her? She is a full time mum of four striving to create employment in our community and our country. She is the change we wish to see in others. Halala Melishia! We see you! Doing the most!Keep going superwoman!,[],1,FNBSA,StandardBank,0.0825925748520359,0.08141975135868801
2021-08-19 09:12:21,im inspire khethiwe went domestic worker owning poultry farm gugulam poultry house path anything easy started slept newly built shack chicks keep warm night lovefnb,0.2924242424242424,0.49696969696969695,Positive,2021-08-19 09:12:21,SophyMalefe,"@FNBSA Im inspire by @Maseko Khethiwe (31). She went from being a domestic worker to owning a poultry farm, Gugulam Poultry House. Her path was anything but easy. When she started, she slept in a newly built shack with the chicks to keep them warm at night. #LoveFNB  https://t.co/wk7qGpkYHk",['lovefnb'],0,FNBSA,StandardBank,0.08272708233124884,0.08157122622664606
2021-08-19 09:12:28,please respond dm,0.0,0.0,Neutral,2021-08-19 09:12:28,LuyandaMit,@FNBSA  Please respond to my dm,[],0,FNBSA,StandardBank,0.08267408612219615,0.08151271028243756
2021-08-19 09:12:32,lovefnb,0.0,0.0,Neutral,2021-08-19 09:12:32,sashaleigh7706,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08262115777000524,0.08145427823205588
2021-08-19 09:12:37,im inspire maseko khethiwe went domestic worker owning poultry farm gugulam poultry house path anything easy started slept newly built shack chicks keep warm night lovefnb,0.2924242424242424,0.49696969696969695,Positive,2021-08-19 09:12:37,SophyMalefe,"Im inspire by Maseko Khethiwe (31). She went from being a domestic worker to owning a poultry farm, Gugulam Poultry House. Her path was anything but easy. When she started, she slept in a newly built shack with the chicks to keep them warm at night. #LoveFNB @FNBSA",['lovefnb'],0,FNBSA,StandardBank,0.08275538879025747,0.0816054028482394
2021-08-19 09:13:16,lovefnb,0.0,0.0,Neutral,2021-08-19 09:13:16,Adrian26404974,@FNBSA @Melishia11 #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08270247613757828,0.08154698810031653
2021-08-19 09:13:37,currently selling fruits vegetables support family lovefnb,0.0,0.4,Neutral,2021-08-19 09:13:37,RaisonChauke,@FNBSA @Blessin76127171 she's currently selling fruits and vegetables to support her family. #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0826496311049025,0.08148865692141788
2021-08-19 09:13:37,e solve anything,0.0,0.0,Neutral,2021-08-19 09:13:37,skopas7,@FNBSA @Cool_E_ It does not solve anything 🚮,[],0,FNBSA,StandardBank,0.08259685356268993,0.08143040913233895
2021-08-19 09:13:44,amp sister partnered pnp opened market storethe market called lebo market situated thokoza market pnp supplying productsthey employ localslovefnb,0.0,0.0,Neutral,2021-08-19 09:13:44,Chizboy_SA,@FNBSA @LebohangM &amp; her sister have partnered with PNP and just opened a market store.The market is called 'Lebo's Market' and it is situated at Thokoza .they own 100% of the market. PNP is only supplying some of the products.They employ 20 locals.#LoveFNB  https://t.co/74m1eV2GJ4,['lovefnb'],3,FNBSA,StandardBank,0.08254414338173097,0.08137224455438728
2021-08-19 09:13:45,im inspire daisy moleko rabbitfarmer company growing rapidly hosts programmes workshops across country start commercial rabbit farming business lovefnb,0.0,0.0,Neutral,2021-08-19 09:13:45,VictorMoela,@FNBSA Im inspire by Daisy Moleko is a Rabbit🐇Farmer and her company @RPreneurs is growing rapidly.   She hosts programmes and workshops across the country on how to start a commercial rabbit farming business.  #LoveFNB  @FNBSA  https://t.co/xv899Dd2FN,['lovefnb'],0,FNBSA,StandardBank,0.08249150043314568,0.08131416300938059
2021-08-19 09:14:15,im inspire moleko rabbitfarmer company growing rapidly hosts programmes workshops across country start commercial rabbit farming business lovefnb,0.0,0.0,Neutral,2021-08-19 09:14:15,VictorMoela,Im inspire by @Daisy Moleko is a Rabbit🐇Farmer and her company @RPreneurs is growing rapidly.   She hosts programmes and workshops across the country on how to start a commercial rabbit farming business.  #LoveFNB  @FNBSA  https://t.co/AGWVAxpn7W,['lovefnb'],0,FNBSA,StandardBank,0.08243892458838269,0.08125616431964494
2021-08-19 09:14:22,mahlangu selling archar soon wish see owning store lovefnb,0.0,0.0,Neutral,2021-08-19 09:14:22,ThulaniMaphum12,"@ntsikimazwai Nastashia Tsicklas bought Sundowns from Standard bank. The difference is that, she was part of the consortium that was made of Tsicklas and Krok families.",[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0823864157192181,0.08119824830801298
2021-08-19 09:14:27,friend colleague runs charity helps kids school uniforms sanitary pads families struggling around soweto gemiston lovefnb,0.0,0.0,Neutral,2021-08-19 09:14:27,IsaacNkuna17,@FNBSA @Ndzuniso6  she is a friend and colleague who runs a charity and helps our kids with school uniforms and sanitary pads and families struggling around Soweto and Gemiston #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08233397369775457,0.08114041479782208
2021-08-19 09:14:52,love gifts theyre made care lot love try lovefnb,0.5,0.6,Positive,2021-08-19 09:14:52,SMalandela_,"@FNBSA Just love their gifts, they're made with care and a lot of love! Try them! @mzansicrafts #LoveFNB",['lovefnb'],0,FNBSA,StandardBank,0.08259966455418094,0.0814385354990336
2021-08-19 09:14:59,lovefnb definitely making moveswhy support hershe full time mum four striving create employment community amp countryshe change wish see othershalala melishiawe see youdoing mostkeep going superwoman,0.175,0.525,Positive,2021-08-19 09:14:59,Adrian26404974,@FNBSA #LoveFNB @Melishia11 is definitely making moves!👏👏👏Why should we support her?She is a full time mum of four striving to create employment in our community &amp; our country.She is the change we wish to see in others.Halala Melishia!We see you!Doing the most!Keep going superwoman!,['lovefnb'],1,FNBSA,StandardBank,0.08265840602617447,0.08150507992613243
2021-08-19 09:15:39,meet amp katlego mailula founders evelyn writing agency lenyenye marcia award winning author book empty pride full price katlego real estate practitioner lovefnb,0.2375,0.525,Positive,2021-08-19 09:15:39,SekRenny,@FNBSA Meet @MarciaRamodike   (24) &amp; Katlego Mailula(22)  founders of Evelyn50 writing agency from Lenyenye. Marcia is an award winning author of a book 'From An Empty Pride To A Full Price' Katlego - Real Estate Practitioner. #LoveFNB  https://t.co/Xt1QIXr799,['lovefnb'],1,FNBSA,StandardBank,0.0827567806093853,0.08161595051609254
2021-08-19 09:15:45,lovefnb portia m owns company produces beauty products south africa really love amp support,0.5,0.6,Positive,2021-08-19 09:15:45,HendriccahM,@FNBSA #LoveFNB Portia M owns a company that produces @PortiaM beauty products in South Africa and I really love &amp; support her,['lovefnb'],0,FNBSA,StandardBank,0.0830216969391571,0.08191309827851008
2021-08-19 09:15:54,started mobile laundry service home uses hands wash clothes support order buy washing machine maybe things easy lovefnb,0.43333333333333335,0.8333333333333334,Positive,2021-08-19 09:15:54,avhaathunemagu2,"@FNBSA @funie20711961 She started a mobile laundry service at home and she uses her own hands to wash the clothes, we should support in order for her to buy a washing machine maybe things would be easy. #LoveFNB",['lovefnb'],1,FNBSA,StandardBank,0.08324397589626002,0.08216250937507134
2021-08-19 09:15:57,meet amp katlego mailula founders evelyn writing agency lenyenye marcia award winning author book empty pride full price katlego real estate practitioner lovefnb,0.2375,0.525,Positive,2021-08-19 09:15:57,SekRenny,Meet @MarciaRamodike  (24) &amp; Katlego Mailula(22)  founders of Evelyn50 writing agency from Lenyenye. Marcia is an award winning author of a book 'From An Empty Pride To A Full Price' Katlego - Real Estate Practitioner. #LoveFNB @FNBSA  https://t.co/pMEeUihQzv,['lovefnb'],0,FNBSA,StandardBank,0.08334179201807597,0.08227267780813867
2021-08-19 09:16:14,friend colleague runs charity helps kids school uniforms sanitary pads families struggling around soweto gemiston lovefnb,0.0,0.0,Neutral,2021-08-19 09:16:14,IsaacNkuna17,@FNBSA @Ndzuniso6  she is a friend and colleague who runs a charity and helps our kids with school uniforms and sanitary pads and families struggling around Soweto and Gemiston #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08328897719423688,0.0822143697444901
2021-08-19 09:16:28,female owned farming business hired unemployed women community lovefnb,0.0,0.16666666666666666,Neutral,2021-08-19 09:16:28,Blessin76127171,@FNBSA @Nxalati75776129 is a female owned farming Business that also hired unemployed women's in our community. #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08323622926694478,0.0821561442701668
2021-08-19 09:16:44,lovefnb,0.0,0.0,Neutral,2021-08-19 09:16:44,Iamtiaantjie,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08318354810918088,0.0822143697444901
2021-08-19 09:17:16,lovefnb,0.0,0.0,Neutral,2021-08-19 09:17:16,KinkyAfro_ZA,@MarleyGreyLife #LoveFNB @FNBSA,['lovefnb'],0,FNBSA,StandardBank,0.08313093359424782,0.0821561442701668
2021-08-19 09:17:35,lovefnb,0.0,0.0,Neutral,2021-08-19 09:17:35,KinkyAfro_ZA,@FNBSA @MarleyGreyLife #LoveFNB @FNBSA,['lovefnb'],0,FNBSA,StandardBank,0.08307838559576852,0.0821561442701668
2021-08-19 09:17:45,im inspired zulu young businesswoman kwesakamthethwa rural area empangeni kzn launched nourish range coldpressed juices means promote healthy living lovefnb,0.19999999999999998,0.3,Positive,2021-08-19 09:17:45,matheba_thabo,"@FNBSA I'm inspired by @thandazani_zulu    a young businesswoman from Kwesakamthethwa, a rural area in Empangeni, KZN has launched Nourish -  range of cold-pressed juices – as means to promote healthy living.  #LoveFNB  https://t.co/U1a6k903oU",['lovefnb'],0,FNBSA,StandardBank,0.0831522463755564,0.08223954402652196
2021-08-19 09:17:51,sb thanks much,0.2,0.2,Positive,2021-08-19 09:17:51,masodi_organics,@SnuggleBerry_SB @FNBSA @CoriumSkincare Thanks so much! 💙,[],1,FNBSA,StandardBank,0.08322601389678395,0.08232282581999684
2021-08-19 09:17:58,nail technician offers best service cosmetic brand love lovefnb,0.5333333333333333,0.3,Positive,2021-08-19 09:17:58,Nthabisengmg24,@FNBSA @MapasekaML  she's a nail technician and offers the best service @biskitcosmetics has her own cosmetic brand and I love it #LoveFNB,['lovefnb'],1,FNBSA,StandardBank,0.08350999327813192,0.08264156116099566
2021-08-19 09:18:05,im inspired zulu young businesswoman kwesakamthethwa rural area empangeni kzn launched nourish range coldpressed juices means promote healthy living lovefnb,0.19999999999999998,0.3,Positive,2021-08-19 09:18:05,matheba_thabo,"I'm inspired by @thandazani_zulu   a young businesswoman from Kwesakamthethwa, a rural area in Empangeni, KZN has launched Nourish -  range of cold-pressed juices – as means to promote healthy living.  #LoveFNB @FNBSA  https://t.co/ME8NWGspYE",['lovefnb'],0,FNBSA,StandardBank,0.08358344221049123,0.08272444141441304
2021-08-19 09:18:07,fnbdolivhuright,0.0,0.0,Neutral,2021-08-19 09:18:07,LivhuwaniPreci4,#FnbDoLivhuRight @FNBSA,['fnbdolivhuright'],1,FNBSA,StandardBank,0.0835307746350593,0.08266606142752919
2021-08-19 09:18:13,m succeful woman business woman traveling world owned wines rolemodel want help came lovefnb,0.0,0.0,Neutral,2021-08-19 09:18:13,Sthoko43244592,@FNBSA @bonang_m she is succeful woman  business woman and traveling the world owned her wines .she my rolemodel i want be like her to help where  i came from just like her  #LoveFNB,['lovefnb'],2,FNBSA,StandardBank,0.08347817339158634,0.08266606142752919
2021-08-19 09:18:27,sister selling spinach sometimes gives people free lovefnb,0.4,0.8,Positive,2021-08-19 09:18:27,Tlholog35491993,@FNBSA My sister she selling spinach sometimes she gives people for free #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08367736900304537,0.08288985122906127
2021-08-19 09:19:22,run homemade birthday cakes lovefnb,0.0,0.0,Neutral,2021-08-19 09:19:22,Nxalati75776129,@FNBSA @Matsena18 she run her own homemade birthday cakes. #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08362474172694283,0.08283143695758201
2021-08-19 09:20:14,lovefnb runs successful business always makes push success,0.525,0.475,Positive,2021-08-19 09:20:14,SmithLeera,@FNBSA #LoveFNB @KKKKathleen  she runs her own successful business and always makes me push for success,['lovefnb'],0,FNBSA,StandardBank,0.08390216175099881,0.08320141581593296
2021-08-19 09:20:25,lovefnb,0.0,0.0,Neutral,2021-08-19 09:20:25,galla_go,Standard Bank customers can now make payments to cell phone numbers |  https://t.co/TkFgD2NS3G,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0838494593880899,0.08320141581593296
2021-08-19 09:20:36,doroskin girl hometown polokwane global dreams coming true im inspired lovefnb womensmonth,0.175,0.325,Positive,2021-08-19 09:20:36,KholofeloMotla2,@FNBSA Doroskin by @doromony.  She's a girl from my hometown polokwane with global dreams and they are coming true I'm inspired #LoveFNB #womensmonth,"['lovefnb', 'womensmonth']",0,FNBSA,StandardBank,0.08390667881094735,0.08326606270620343
2021-08-19 09:20:40,luve ealria masoka fouder beauty supply store women colour women colour small start brands big brands provide range products ranging skin care hair care products amp beauty care products lovefnb,-0.125,0.25,Negative,2021-08-19 09:20:40,CSebataole,"@FNBSA Luve Ealria Masoka  is the fouder of @zurionline_  , a beauty supply store by women of colour for women of colour with small start up brands to big brands. They provide a range of products ranging from skin care, hair care products &amp; beauty care products.  #LoveFNB  https://t.co/SvZK4TL6YP",['lovefnb'],0,FNBSA,StandardBank,0.08377562066865692,0.083119499678261
2021-08-19 09:20:43,thank much,0.2,0.2,Positive,2021-08-19 09:20:43,BDJHB,@Dumi18247646 @Fin24 I’ve banked with Standard Bank for 30 years…I got to tell you the last time I went to a branch was probably in the last century,[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08384848861808095,0.08326024563181483
2021-08-19 09:20:50,runs small successful shisa nyama yard lovefnb,0.25,0.675,Positive,2021-08-19 09:20:50,TheCitizen_News,Standard Bank Instant Money Bulk Payments allows you to pay your staff from your business account through their South African cell phone numbers.  https://t.co/pcvgzAJTZA,[],3,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08395259357508716,0.08337750284304422
2021-08-19 09:20:54,selling affordable fruits vegetables lovefnb,0.0,0.0,Neutral,2021-08-19 09:20:54,KKhumelo,@FNBSA @Pebetsekkkk she selling very affordable fruits and vegetables  #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08390002463734446,0.08331891007927539
2021-08-19 09:21:18,luve ealria masoka fouder beauty supply store women colour women colour small start brands big brands provide range products ranging skin care hair care products amp beauty care products lovefnb,-0.125,0.25,Negative,2021-08-19 09:21:18,CSebataole,"Luve Ealria Masoka  is the fouder of @zurionline_  , a beauty supply store by women of colour for women of colour with small start up brands to big brands. They provide a range of products ranging from skin care, hair care products &amp; beauty care products.  #LoveFNB @FNBSA  https://t.co/XRjP3yHULw",['lovefnb'],0,FNBSA,StandardBank,0.08376929871454263,0.08317261870983769
2021-08-19 09:22:39,lovefnb runs beauty therapy clinic helps young women reach potential,0.05,0.7,Positive,2021-08-19 09:22:39,KreuschJulie,@FNBSA #LoveFNB  @KKKKathleen runs her beauty therapy clinic and helps young women reach there potential,['lovefnb'],0,FNBSA,StandardBank,0.08374817970346411,0.08309051935545247
2021-08-19 09:23:01,lovefnb,0.0,0.0,Neutral,2021-08-19 09:23:01,LesibaSebuenya1,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08369583709114944,0.08303216927163545
2021-08-19 09:23:22,queries weeks ago paypal department another fnblife departments gotten back follow ip time feedback frustrating,-0.2,0.45,Negative,2021-08-19 09:23:22,noh_ngubane,@FNBSA I have queries from weeks ago with your paypal department and another with fnblife both departments have not gotten back to me and I have to follow ip each time with no feedback. Very frustrating,[],0,FNBSA,StandardBank,0.08351863794243543,0.08265763743642945
2021-08-19 09:23:39,im inspired catering business lovefnb,0.0,0.0,Neutral,2021-08-19 09:23:39,Mbalee__Omuhle,@FNBSA I’m inspired by @maphuthi19 who is in the catering business 👩‍🍳 🍴 🥘 #LoveFNB,['lovefnb'],1,FNBSA,StandardBank,0.08346650396119797,0.08259963207682494
2021-08-19 09:23:40,organics making amazing moves lovefnb,0.6000000000000001,0.9,Positive,2021-08-19 09:23:40,KoketsoNattasha,@FNBSA @masodi_organics is making amazing moves😍😍 #LoveFNB,['lovefnb'],1,FNBSA,StandardBank,0.08378873321636876,0.08296246543441482
2021-08-19 09:23:57,runs decoration cake business occasions inspires lot young people neighborhood beautiful work lovefnb,0.475,0.7,Positive,2021-08-19 09:23:57,SharonUyanda,@FNBSA @Nqobile she runs a Decoration and Cake business for all occasions. She inspires a lot of young people in our neighborhood with her beautiful work. #LoveFNB,['lovefnb'],1,FNBSA,StandardBank,0.08403263051486229,0.0832371939099338
2021-08-19 09:23:57,everyone support business promise youyou wont regret lovefnb,0.0,0.0,Neutral,2021-08-19 09:23:57,Shulab,#Banking: “Standard Bank to open branches inside Pick n Pay stores | Fin24.” #Economy #Banks #Money #business #market #News  https://t.co/8fGLi5wZ3K,"['banking', 'economy', 'banks', 'money', 'business', 'market', 'news']",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08398027373572531,0.08317890455845625
2021-08-19 09:24:15,,0.0,0.0,Neutral,2021-08-19 09:24:15,masodi_organics,@KoketsoNattasha @FNBSA 🥺🥺💙💙🙏🏾🙏🏾,[],1,FNBSA,StandardBank,0.08392798215805673,0.08317890455845625
2021-08-19 09:24:29,lovefnb sister runs restaurant employs local women located pretoria mabopane please support help business grow franchise lovefnb,0.0,0.0,Neutral,2021-08-19 09:24:29,MonamaziMr,@FNBSA #LoveFNB This is my sister that runs a restaurant and employs 7 local women. Located in Pretoria /mabopane. Please support and help her business to grow and franchise. #LoveFNB  https://t.co/5WA8p03faO,"['lovefnb', 'lovefnb']",0,FNBSA,StandardBank,0.08387575566013636,0.08312069678759659
2021-08-19 09:24:59,inspiration im fast food business serve kota delicious food lovefnb,0.6,0.8,Positive,2021-08-19 09:24:59,Luyanda2501,@FNBSA I am my own inspiration 🤗 Im in the fast food business of which I serve kota and delicious 🤤 food 🥘 #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08419672844890493,0.08348215084578708
2021-08-19 09:25:21,currently running beauty salon business creating jobs lovefnb,0.0,0.4,Neutral,2021-08-19 09:25:21,Yingwani8,@FNBSA @ChaukeTsakany she's  currently running her beauty salon business and she's creating some jobs. #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08414439984203798,0.08342381251535676
2021-08-19 09:25:49,years old currently selling fat cakes open bakery lovefnb,0.03333333333333333,0.3666666666666667,Positive,2021-08-19 09:25:49,WOmuhk,@FNBSA 26 years old @KKhumelo who's currently selling fat cakes and she about to open her own bakery #LoveFNB,['lovefnb'],1,FNBSA,StandardBank,0.08411284017339904,0.08338883313045312
2021-08-19 09:25:54,please check dm,0.0,0.0,Neutral,2021-08-19 09:25:54,KayMmbengwa,@FNBSA please check your DM @Rbjacobs,[],0,FNBSA,StandardBank,0.08406062860283826,0.08333064134180661
2021-08-19 09:26:15,lovefnb,0.0,0.0,Neutral,2021-08-19 09:26:15,Merentia,Standard Bank has begun constructing in-store branches in select Pick n Pay stores in the Western Cape and Gauteng.,[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08400848181090102,0.08327253071325583
2021-08-19 09:26:34,lovefnb inspire nd wish brand soon,0.0,0.0,Neutral,2021-08-19 09:26:34,PrideNkuna1,@FNBSA #LoveFNB  @innomatijane  she is my inspire nd i wish  to have  my own  brand  soon  @FNBSA,['lovefnb'],0,FNBSA,StandardBank,0.08395639967710629,0.08321450107512812
2021-08-19 09:26:37,im inspired neighbour mine laundry business started washing machine now owns lovefnb,0.0,0.0,Neutral,2021-08-19 09:26:37,Dimakat60844709,@FNBSA I’m inspired by a neighbour of mine who is in the laundry business 🧺 she started off with only 1 washing machine but now she owns about 10 of them 👏 #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08390438208127166,0.08315655225822344
2021-08-19 09:26:47,takeaway business really successful lovefnb,0.75,0.95,Positive,2021-08-19 09:26:47,Merentia,Customers will enjoy the benefit of undertaking their banking transactions beyond traditional banking hours with Standard Bank instore branches operating according to Pick n Pay’s trading hours.,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08431682518834208,0.08362060476187116
2021-08-19 09:27:04,happy birthday khama wish another great year ahead successful season come,0.7833333333333333,0.9,Positive,2021-08-19 09:27:04,Mishumoconsult,"@FNBSA Happy Birthday, Khama, we wish you another great year ahead and a successful season to come.",[],0,FNBSA,StandardBank,0.08474938490872883,0.08395695363684216
2021-08-19 09:27:12,saloon ladies wake every morning income big lovefnb,0.0,0.1,Neutral,2021-08-19 09:27:12,Suzey_GP,@FNBSA Saloon Ladies they wake up every morning just to have income big up to them #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08469697341527878,0.08389856910719207
2021-08-19 09:27:34,muthivha run spaza shop lovefnb,0.0,0.0,Neutral,2021-08-19 09:27:34,LivhuwaniNemag1,@FNBSA @Josphina muthivha she run a spaza shop . #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08464462670735833,0.08384026572351785
2021-08-19 09:27:37,owns small successful shisa nyama business outside house lovefnb,0.16666666666666666,0.46666666666666673,Positive,2021-08-19 09:27:37,SomeonesSon11,"@Joneai4 @ChrisExcel102 @Cellular_Jnr We go to public platforms with DSTV, Netbank, Standard Bank, FNB, all business but when it's your father you want to cry? Fusek",[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08469528886916147,0.08389778405750616
2021-08-19 09:27:51,daughter good community selling body lotion reasonable price accomodate everyone lovefnb,0.44999999999999996,0.6000000000000001,Positive,2021-08-19 09:27:51,Sinky04920265,"@FNBSA My daughter she is doing good to our community ,she is selling body lotion in a reasonable price that accomodate everyone #LoveFNB",['lovefnb'],0,FNBSA,StandardBank,0.08492078560442742,0.08415184527606445
2021-08-19 09:27:58,sister selling chickens lovefnb,0.0,0.0,Neutral,2021-08-19 09:27:58,Edward98859286,@FNBSA My sister @ChaukeTsakany she's selling chickens. #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08486839770460976,0.08409348754702418
2021-08-19 09:28:27,nail technician offers best service cosmetic brand love lovefnb womensmonth,0.5333333333333333,0.3,Positive,2021-08-19 09:28:27,Nthabisengmg24,@FNBSA @MapasekaML  she's a nail technician and offers the best service @biskitcosmetics has her own cosmetic brand and I love it #LoveFNB #Womensmonth,"['lovefnb', 'womensmonth']",1,FNBSA,StandardBank,0.08514488656751279,0.08446334422756047
